@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute class {Spots,'Not Spots'}

@data
0,0.27077,0.221158,1,0.285714,0,0.238095,0.403395,0.132625,0.02953,2,0.181818,0,0.215909,'Not Spots'
1,0.369696,0.130522,2,0.428571,0,0.619048,0.47871,0.109014,0.02311,2,0.242424,0,0.251894,'Not Spots'
0,0.430849,0.288627,1,0.285714,0,0.238095,0.559392,0.128543,0.021255,3,0.424242,0,0.501894,'Not Spots'
1,0.581641,0.029383,1,0.571429,1,0.285714,0.648001,0.06636,0.02122,3,0.606061,0,0.746212,'Not Spots'
1,0.715026,-0.029769,2,0.714286,1,0.571429,0.751267,0.036241,0.017812,3,0.636364,0,0.801136,'Not Spots'
0,0.835414,0.169077,2,0.714286,1,0.571429,0.874321,0.038907,0.003604,3,1,1,0.8125,'Not Spots'
1,1.126858,-0.23875,2,1.142857,1,0.47619,1.013947,-0.112911,-0.026354,3,1.151515,1,1.007576,'Not Spots'
2,1.436716,-0.721629,3,2,2,1,1.153396,-0.28332,-0.063981,3,1.242424,1,0.939394,'Not Spots'
3,1.498505,-0.341489,3,1.571429,2,0.952381,1.265902,-0.232602,-0.089823,4,1.515152,1,1.382576,'Not Spots'
0,1.463316,0.070939,4,1.714286,1,1.904762,1.32948,-0.133837,-0.087957,4,1.30303,1,1.092803,'Not Spots'
1,1.451981,-0.108584,3,1.428571,2,1.285714,1.339879,-0.112102,-0.053833,4,1.515152,1,1.382576,'Not Spots'
0,1.263637,0.096494,3,1.285714,1,0.904762,1.315622,0.051986,0.000641,4,1.363636,1,1.176136,'Not Spots'
1,1.010412,0.538268,1,0.428571,0,0.285714,1.289658,0.279246,0.047986,4,0.969697,1,1.217803,'Not Spots'
1,0.974917,0.491804,4,1,1,2,1.289991,0.315073,0.062493,4,0.939394,1,1.496212,'Not Spots'
1,1.113693,0.396531,1,0.714286,1,0.238095,1.323247,0.209554,0.042093,6,1.121212,1,2.297348,'Not Spots'
0,1.323553,0.278641,3,0.857143,1,1.142857,1.378405,0.054852,0.006127,6,1.484848,1,2.382576,'Not Spots'
1,0.60252,0.136718,3,0.714286,0,1.238095,0.719773,0.117253,0.02278,3,0.454545,0,0.505682,'Not Spots'
0,0.640712,-0.013542,2,0.571429,0,0.619048,0.677921,0.037209,0.021681,3,0.757576,1,0.751894,'Not Spots'
1,0.643976,-0.279217,3,0.857143,1,1.142857,0.629776,-0.0142,0.025215,3,0.545455,0,0.568182,'Not Spots'
1,0.55841,-0.148062,2,0.714286,1,0.571429,0.579744,0.021334,0.028605,3,0.515152,0,0.570076,'Not Spots'
0,0.483895,0.100458,1,0.285714,0,0.238095,0.533029,0.049134,0.025995,3,0.545455,0,0.693182,'Not Spots'
0,0.479102,0.038359,2,0.285714,0,0.571429,0.49062,0.011518,0.019846,3,0.545455,0,0.818182,'Not Spots'
0,0.445644,0.012845,3,0.428571,0,1.285714,0.45068,0.005036,0.017847,3,0.545455,0,0.943182,'Not Spots'
0,0.364633,0.088382,2,0.285714,0,0.571429,0.413527,0.048893,0.021573,3,0.363636,0,0.551136,'Not Spots'
0,0.311834,0.120896,1,0.285714,0,0.238095,0.382983,0.07115,0.023763,2,0.30303,0,0.405303,'Not Spots'
1,0.356117,-0.153451,1,0.428571,0,0.285714,0.361786,0.005669,0.018406,2,0.272727,0,0.267045,'Not Spots'
1,0.387177,-0.205921,1,0.571429,1,0.285714,0.347214,-0.039963,0.007151,2,0.363636,0,0.301136,'Not Spots'
0,0.366255,-0.001986,1,0.285714,0,0.238095,0.332299,-0.033955,-0.002741,4,0.454545,0,0.630682,'Not Spots'
0,0.351213,-0.02419,1,0.428571,0,0.285714,0.311353,-0.03986,-0.004379,2,0.363636,0,0.301136,'Not Spots'
0,0.288481,0.019429,2,0.285714,0,0.571429,0.284075,-0.004406,0.004218,2,0.272727,0,0.267045,'Not Spots'
0,0.181355,0.195022,0,0,0,0,0.256771,0.075416,0.01795,2,0.181818,0,0.215909,'Not Spots'
0,0.124047,0.230784,0,0,0,0,0.238328,0.114282,0.029373,1,0.121212,0,0.109848,'Not Spots'
0,0.136304,0.135231,1,0.142857,0,0.142857,0.234634,0.09833,0.036652,1,0.060606,0,0.058712,'Not Spots'
0,0.159941,0.071951,1,0.142857,0,0.142857,0.249362,0.08942,0.0419,1,0.151515,0,0.132576,'Not Spots'
0,0.155277,0.126157,1,0.142857,0,0.142857,0.28444,0.129163,0.044422,1,0.151515,0,0.132576,'Not Spots'
0,0.166639,0.330194,0,0,0,0,0.340155,0.173517,0.040494,1,0.121212,0,0.109848,'Not Spots'
0,0.2833,0.299012,0,0,0,0,0.412453,0.129153,0.031465,2,0.333333,0,0.416667,'Not Spots'
0,0.401323,0.19577,1,0.285714,0,0.238095,0.494076,0.092753,0.02482,3,0.424242,0,0.564394,'Not Spots'
0,0.446296,0.34366,1,0.142857,0,0.142857,0.579911,0.133615,0.024895,2,0.454545,0,0.505682,'Not Spots'
0,0.544719,0.22256,2,0.428571,0,0.619048,0.670946,0.126228,0.02864,3,0.545455,0,0.630682,'Not Spots'
0,0.64328,0.177989,3,0.714286,0,1.238095,0.773159,0.129879,0.029316,3,0.575758,0,0.626894,'Not Spots'
1,0.755565,0.305185,1,0.285714,0,0.238095,0.890843,0.135278,0.019438,3,0.878788,1,0.859848,'Not Spots'
1,1.043545,-0.171784,3,1.142857,1,0.809524,1.020789,-0.022756,-0.004544,3,1,1,1,'Not Spots'
3,1.328827,-0.700282,3,1.857143,2,1.142857,1.147763,-0.181064,-0.034642,3,1.272727,1,0.892045,'Not Spots'
2,1.35226,-0.260651,3,1.714286,2,1.238095,1.248816,-0.103444,-0.054474,3,1.363636,1,1.051136,'Not Spots'
1,1.291994,0.236465,2,1.142857,1,0.809524,1.305722,0.013728,-0.051173,4,1.393939,1,1.121212,'Not Spots'
2,1.264636,0.168899,2,1.142857,1,0.47619,1.316779,0.052143,-0.021616,5,1.30303,1,1.405303,'Not Spots'
1,1.107593,0.477222,2,0.857143,1,0.47619,1.301665,0.194072,0.020319,4,1.090909,1,1.022727,'Not Spots'
0,1.043022,0.45503,4,1.142857,1,2.142857,1.291045,0.248024,0.046787,4,0.939394,1,1.058712,'Not Spots'
4,1.247197,-0.190257,4,1.142857,0,2.809524,1.305511,0.058314,0.039747,4,1.151515,1,1.507576,'Not Spots'
0,1.502108,-0.532638,4,2,1,2.666667,1.341492,-0.160616,0.011715,6,1.515152,1,2.195076,'Not Spots'
3,1.632273,-0.800121,6,2.428571,3,4.952381,1.382969,-0.249305,-0.010053,6,1.545455,1,2.193182,'Not Spots'
2,1.680362,-0.421551,5,2.571429,2,3.285714,1.46051,-0.219851,-0.098024,5,1.454545,1,2.005682,'Not Spots'
0,1.6339,-0.10435,4,1.571429,1,2.285714,1.465962,-0.167938,-0.085075,5,1.666667,1,2.166667,'Not Spots'
4,1.677508,-0.598208,4,2,1,3.666667,1.456558,-0.220949,-0.068985,4,1.515152,1,1.945076,'Not Spots'
0,1.522462,0.004634,4,1.571429,1,3.285714,1.443455,-0.079007,-0.056022,4,1.545455,1,2.193182,'Not Spots'
0,1.415338,0.441884,4,1,0,2.333333,1.435952,0.020615,-0.051985,4,1.606061,1,2.308712,'Not Spots'
4,1.593577,-0.48848,4,2.142857,2,2.809524,1.437796,-0.155781,-0.057764,4,1.333333,1,1.729167,'Not Spots'
3,1.629074,-0.330966,4,1.714286,2,2.238095,1.446577,-0.182497,-0.06694,4,1.484848,1,1.757576,'Not Spots'
1,1.626226,-0.082554,4,1.714286,1,1.571429,1.459305,-0.166921,-0.073909,5,1.818182,1,1.965909,'Not Spots'
1,1.692822,-0.239175,5,1.714286,1,2.571429,1.473389,-0.219434,-0.076704,5,1.757576,1,2.001894,'Not Spots'
2,1.699154,-0.303993,4,1.857143,1,1.47619,1.484392,-0.214763,-0.071928,5,1.69697,1,1.905303,'Not Spots'
3,1.588642,-0.180723,3,1.714286,2,1.238095,1.487849,-0.100793,-0.056463,4,1.424242,1,1.189394,'Not Spots'
1,1.374096,0.311328,3,1.285714,1,1.238095,1.480873,0.106777,-0.034738,3,1.363636,1,1.113636,'Not Spots'
0,1.209598,0.686771,2,0.857143,1,0.47619,1.463595,0.253997,-0.018697,3,1.181818,1,1.153409,'Not Spots'
1,1.164655,0.677662,3,0.857143,0,1.47619,1.43657,0.271915,-0.016599,4,1.212121,1,1.234848,'Not Spots'
2,1.143975,0.592484,2,0.857143,1,0.47619,1.392841,0.248865,-0.025294,5,1.030303,1,1.342803,'Not Spots'
0,1.127502,0.585355,2,0.857143,1,0.809524,1.322853,0.195352,-0.034074,4,1.090909,1,0.960227,'Not Spots'
1,1.1298,0.26231,4,1.142857,1,2.142857,1.218834,0.089034,-0.030295,4,1.090909,1,1.210227,'Not Spots'
0,0.972663,0.276887,2,0.714286,1,0.571429,1.084,0.111337,-0.006865,4,0.939394,1,1.058712,'Not Spots'
0,0.685565,0.518684,2,0.571429,0,0.619048,0.9362,0.250635,0.027476,3,0.636364,0,0.613636,'Not Spots'
0,0.480914,0.616669,0,0,0,0,0.801208,0.320294,0.050071,3,0.484848,0,0.507576,'Not Spots'
0,0.467219,0.36408,1,0.428571,0,0.285714,0.696193,0.228974,0.045632,2,0.393939,0,0.308712,'Not Spots'
1,0.546246,0.103827,1,0.428571,0,0.285714,0.619647,0.073401,0.021467,3,0.636364,0,0.613636,'Not Spots'
0,0.605736,-0.07576,1,0.571429,1,0.285714,0.556247,-0.049488,-0.000291,3,0.575758,0,0.564394,'Not Spots'
1,0.556855,-0.153216,2,0.714286,1,0.571429,0.491694,-0.065161,-0.004413,3,0.606061,0,0.621212,'Not Spots'
0,0.395925,0.142233,1,0.142857,0,0.142857,0.424154,0.028229,0.006275,2,0.363636,0,0.363636,'Not Spots'
0,0.305701,0.056799,2,0.428571,0,0.619048,0.360979,0.055277,0.019039,2,0.30303,0,0.280303,'Not Spots'
5,1.867841,-0.736783,5,2.142857,2,2.142857,1.505343,-0.362498,-0.118544,5,1.909091,2,1.647727,'Not Spots'
1,1.707991,-0.24898,5,2.142857,2,3.142857,1.505996,-0.201996,-0.093245,5,1.757576,1,1.814394,'Not Spots'
4,1.771163,-0.891291,4,2.428571,3,2.952381,1.493186,-0.277976,-0.070131,5,1.757576,1,2.064394,'Not Spots'
4,1.684136,-0.697956,4,2.428571,3,2.285714,1.480104,-0.204032,-0.055819,4,1.545455,1,2.130682,'Not Spots'
2,1.509025,0.188364,4,1.142857,0,2.476191,1.475206,-0.033819,-0.051777,5,1.606061,1,2.246212,'Not Spots'
2,1.595986,-0.2408,4,1.857143,2,1.47619,1.47956,-0.116426,-0.054465,5,1.575758,1,1.814394,'Not Spots'
2,1.594126,-0.115055,3,1.714286,2,0.571429,1.489574,-0.104553,-0.056164,5,1.575758,1,1.439394,'Not Spots'
1,1.541003,0.26183,2,1.285714,1,0.238095,1.503478,-0.037525,-0.05386,5,1.666667,1,1.354167,'Not Spots'
1,1.635721,-0.047226,4,1.571429,1,1.952381,1.522226,-0.113496,-0.050667,5,1.575758,1,1.626894,'Not Spots'
1,1.708542,-0.220505,4,1.714286,1,1.238095,1.544637,-0.163905,-0.046632,5,1.818182,1,1.840909,'Not Spots'
2,1.62671,0.057676,3,1.285714,1,1.238095,1.566892,-0.059818,-0.037494,8,1.757576,1,2.939394,'Not Spots'
0,1.450787,0.568634,3,1.285714,1,1.238095,1.584546,0.133759,-0.024691,4,1.515152,1,1.632576,'Not Spots'
1,1.413304,0.433165,3,1.428571,1,2.285714,1.595573,0.182269,-0.020013,3,1.212121,1,1.297348,'Not Spots'
3,1.481668,0.144679,3,1.428571,1,0.952381,1.597931,0.116262,-0.033387,5,1.242424,1,1.501894,'Not Spots'
1,1.499139,0.385531,3,1.571429,1,1.285714,1.579448,0.080309,-0.059077,5,1.454545,1,1.693182,'Not Spots'
0,1.551196,0.307773,4,1.714286,1,2.571429,1.523672,-0.027524,-0.078802,5,1.636364,1,1.738636,'Not Spots'
4,1.60346,-0.3628,4,1.571429,1,2.285714,1.418986,-0.184474,-0.075078,4,1.575758,1,1.751894,'Not Spots'
2,1.39134,-0.267553,4,1.714286,2,2.238095,1.270063,-0.121277,-0.043582,4,1.272727,1,1.642045,'Not Spots'
2,1.033561,0.074597,2,0.857143,1,0.809524,1.100344,0.066783,0.000746,4,1.030303,1,1.467803,'Not Spots'
0,0.732803,0.374659,3,0.857143,0,1.47619,0.940757,0.207955,0.03207,3,0.727273,0,0.954545,'Not Spots'
0,0.597476,0.494018,1,0.142857,0,0.142857,0.812341,0.214865,0.033962,4,0.666667,0,0.916667,'Not Spots'
0,0.648559,0.216693,2,0.714286,1,0.571429,0.716291,0.067732,0.012107,3,0.606061,0,0.621212,'Not Spots'
1,0.766745,-0.27135,3,0.857143,0,1.47619,0.63884,-0.127905,-0.012355,3,0.757576,1,0.689394,'Not Spots'
2,0.761964,-0.551722,2,1.142857,1,0.47619,0.564565,-0.197399,-0.021981,3,0.69697,0,0.717803,'Not Spots'
0,0.572007,-0.100143,2,0.714286,0,0.904762,0.488367,-0.083639,-0.014829,2,0.606061,0,0.558712,'Not Spots'
2,0.430312,-0.077027,2,0.285714,0,0.571429,0.414552,-0.01576,0.000168,2,0.424242,0,0.439394,'Not Spots'
2,1.902826,-0.548596,5,2.285714,2,1.904762,1.532751,-0.370075,-0.125346,5,2.090909,2,1.522727,'Not Spots'
2,1.751447,-0.207234,3,1.857143,2,0.47619,1.537148,-0.214299,-0.101659,5,1.69697,1,1.592803,'Not Spots'
3,1.793566,-0.600546,4,2,2,2,1.527117,-0.266448,-0.079297,4,1.909091,2,1.835227,'Not Spots'
3,1.817544,-0.909954,4,2.714286,3,2.571429,1.516467,-0.301077,-0.065678,4,1.575758,1,1.876894,'Not Spots'
0,1.691101,-0.145939,3,1.571429,2,0.952381,1.513715,-0.177386,-0.061076,5,1.878788,2,2.234848,'Not Spots'
2,1.713241,-0.371247,5,2,2,2.333333,1.518224,-0.195017,-0.057676,5,1.666667,1,1.666667,'Not Spots'
2,1.626371,-0.218706,3,1.857143,2,0.47619,1.526029,-0.100342,-0.044958,5,1.484848,1,1.507576,'Not Spots'
1,1.42064,0.513721,2,0.857143,1,0.47619,1.538533,0.117892,-0.023862,6,1.545455,1,1.443182,'Not Spots'
0,1.387621,0.636172,2,0.857143,1,0.47619,1.563391,0.17577,-0.008218,4,1.484848,1,1.132576,'Not Spots'
1,1.534971,0.245621,3,1.285714,1,0.904762,1.604731,0.06976,-0.00698,4,1.545455,1,1.693182,'Not Spots'
2,1.67715,-0.122426,4,2.285714,2,2.238095,1.657547,-0.019603,-0.013433,4,1.454545,1,1.943182,'Not Spots'
3,1.60125,0.423967,3,0.857143,0,1.47619,1.711073,0.109823,-0.018632,4,1.575758,1,2.001894,'Not Spots'
0,1.548939,0.813924,3,1,1,1.333333,1.756787,0.207848,-0.027951,6,1.69697,1,2.592803,'Not Spots'
2,1.736166,0.2542,3,1.857143,2,1.47619,1.788972,0.052806,-0.052593,5,1.787879,2,1.859848,'Not Spots'
3,1.957136,-0.183464,5,2.142857,2,2.809524,1.792506,-0.164631,-0.087549,5,1.818182,1,2.028409,'Not Spots'
3,2.090308,-0.501031,5,2.285714,3,2.904762,1.747335,-0.342973,-0.111022,5,2.121212,2,2.297348,'Not Spots'
3,2.061972,-0.821433,4,2.857143,3,1.142857,1.640815,-0.421157,-0.104877,5,1.939394,2,1.808712,'Not Spots'
1,1.766845,-0.398619,4,1.714286,1,1.904762,1.479694,-0.287151,-0.06979,4,1.939394,2,1.746212,'Not Spots'
1,1.442729,-0.331734,3,1.857143,2,0.809524,1.291045,-0.151685,-0.024411,4,1.333333,1,1.604167,'Not Spots'
3,1.18014,-0.410872,3,1.285714,1,1.571429,1.107446,-0.072695,0.008717,4,1.212121,1,1.547348,'Not Spots'
1,0.970674,-0.289812,4,1.571429,1,2.285714,0.951302,-0.019372,0.017791,4,0.757576,0,1.126894,'Not Spots'
2,0.847577,-0.11118,2,0.857143,1,0.809524,0.827318,-0.020259,0.00676,4,0.909091,1,1.210227,'Not Spots'
0,0.806863,-0.076108,2,0.714286,0,0.904762,0.726919,-0.079944,-0.010611,3,0.878788,1,0.984848,'Not Spots'
2,0.790915,-0.390714,2,1.142857,2,1.142857,0.637317,-0.153598,-0.021825,3,0.757576,0,0.814394,'Not Spots'
0,0.679715,-0.164724,2,0.571429,0,0.619048,0.551174,-0.128541,-0.021825,2,0.727273,1,0.642045,'Not Spots'
0,0.565253,-0.147235,2,0.857143,1,0.809524,0.467871,-0.097382,-0.011541,4,0.636364,0,0.863636,'Not Spots'
2,1.813305,-0.307648,3,1.857143,2,1.142857,1.538783,-0.274522,-0.112711,5,1.818182,2,1.903409,'Not Spots'
2,1.806215,-0.292303,4,2.142857,2,1.47619,1.552708,-0.253507,-0.102979,4,1.69697,1,1.342803,'Not Spots'
0,1.809586,-0.299252,4,2,2,3,1.550132,-0.259455,-0.08773,4,1.969697,2,1.655303,'Not Spots'
4,1.838116,-0.713098,4,2.285714,2,1.571429,1.544301,-0.293815,-0.075267,4,1.727273,1,1.892045,'Not Spots'
2,1.78443,-0.324194,4,1.714286,2,2.238095,1.545104,-0.239326,-0.069778,5,1.969697,2,2.280303,'Not Spots'
2,1.816162,-0.53904,5,2.285714,2,1.904762,1.552194,-0.263968,-0.06254,5,1.727273,1,1.892045,'Not Spots'
3,1.675961,-0.2829,3,1.857143,2,0.47619,1.5619,-0.114061,-0.039358,6,1.787879,1,2.359848,'Not Spots'
1,1.379005,0.509484,3,1.142857,1,1.142857,1.578767,0.199762,-0.002834,3,1.242424,1,0.876894,'Not Spots'
0,1.259917,0.796657,3,1.142857,1,1.142857,1.617057,0.35714,0.02354,4,1.212121,1,1.359848,'Not Spots'
1,1.445724,0.523816,4,1,1,2,1.685851,0.240127,0.021451,4,1.515152,1,1.507576,'Not Spots'
4,1.820138,-0.441207,4,1.857143,1,1.47619,1.777865,-0.042273,-0.000418,4,1.69697,1,2.030303,'Not Spots'
1,1.87147,-0.048404,4,2.571429,3,2.285714,1.873682,0.002212,-0.020878,5,1.818182,1,2.715909,'Not Spots'
0,1.741756,0.957574,4,1,1,2,1.955893,0.214137,-0.035857,5,1.757576,2,1.939394,'Not Spots'
1,1.956876,0.392181,5,2,2,3.333333,2.014551,0.057675,-0.057511,5,1.848485,2,1.945076,'Not Spots'
5,2.321541,-0.756226,5,3.142857,3,2.142857,2.034135,-0.287406,-0.085954,5,2.121212,2,2.109848,'Not Spots'
5,2.415883,-1.020566,5,3.142857,3,2.809524,1.994601,-0.421282,-0.102311,5,2.242424,2,2.126894,'Not Spots'
3,2.213233,-0.676549,5,3,3,1.333333,1.884493,-0.32874,-0.091923,5,2.212121,2,2.297348,'Not Spots'
1,1.848478,0.004408,3,1.571429,2,0.952381,1.711988,-0.13649,-0.059547,5,2.121212,2,1.984848,'Not Spots'
2,1.590403,-0.133709,4,1.714286,1,1.904762,1.50527,-0.085134,-0.023117,4,1.69697,2,1.592803,'Not Spots'
3,1.433732,-0.597814,4,2,2,2.333333,1.296482,-0.13725,0.002687,4,1.363636,1,1.426136,'Not Spots'
4,1.243137,-0.729362,4,1.714286,2,2.238095,1.108522,-0.134614,0.013932,4,1.151515,1,1.195076,'Not Spots'
2,0.984945,-0.328538,4,1.428571,1,1.952381,0.950283,-0.034661,0.013714,4,0.818182,0,1.090909,'Not Spots'
0,0.744637,0.27925,2,0.571429,0,0.952381,0.820102,0.075465,0.00638,4,0.878788,1,0.984848,'Not Spots'
0,0.669353,0.248048,2,0.428571,0,0.619048,0.709902,0.040548,-0.004217,2,0.69697,0,0.717803,'Not Spots'
1,0.723403,-0.224506,2,0.714286,1,0.571429,0.611409,-0.111994,-0.012503,4,0.757576,1,0.814394,'Not Spots'
1,0.714925,-0.527049,4,1.142857,1,1.809524,0.518893,-0.196031,-0.011221,4,0.757576,1,0.814394,'Not Spots'
3,1.767993,-0.411729,4,2.142857,2,1.809524,1.533696,-0.234297,-0.092611,5,1.787879,2,1.859848,'Not Spots'
4,1.922621,-0.792617,4,2.285714,2,2.238095,1.55427,-0.368351,-0.095441,5,1.969697,2,1.717803,'Not Spots'
4,1.924582,-0.814846,4,2.142857,2,2.142857,1.558458,-0.366125,-0.086566,5,1.969697,2,1.842803,'Not Spots'
2,1.80384,-0.537532,4,2.571429,3,2.619048,1.558057,-0.245783,-0.073981,5,1.787879,2,2.047348,'Not Spots'
1,1.701728,0.036799,2,1.285714,1,0.571429,1.56437,-0.137357,-0.067645,5,1.757576,1,2.064394,'Not Spots'
1,1.765759,-0.135246,5,1.714286,1,2.238095,1.579087,-0.186672,-0.061732,6,1.939394,2,2.433712,'Not Spots'
1,1.679226,0.008524,6,1.714286,1,4.571429,1.599659,-0.079567,-0.039763,6,1.636364,1,2.301136,'Not Spots'
0,1.425398,0.649826,3,1,1,1.333333,1.632497,0.207099,-0.002283,6,1.454545,1,2.068182,'Not Spots'
3,1.355145,0.677813,3,1,1,1.333333,1.695361,0.340216,0.025244,4,1.090909,1,0.960227,'Not Spots'
0,1.552474,0.633842,3,1,1,1.333333,1.799831,0.247356,0.020419,4,1.515152,1,1.757576,'Not Spots'
1,1.991758,-0.195296,4,2.571429,3,2.285714,1.936829,-0.054929,-0.008724,5,2.030303,2,1.905303,'Not Spots'
3,2.184536,-0.18193,5,2,1,2.333333,2.079842,-0.104694,-0.034418,5,2.212121,2,1.859848,'Not Spots'
1,2.094259,0.688915,3,1.714286,2,1.238095,2.202894,0.108635,-0.044915,5,2.030303,2,1.842803,'Not Spots'
3,2.241264,0.31114,3,1.857143,2,0.809524,2.29092,0.049656,-0.052692,5,2.272727,2,1.767045,'Not Spots'
3,2.485867,-0.500924,5,3.142857,3,1.809524,2.328216,-0.157651,-0.065991,5,2.393939,2,1.933712,'Not Spots'
4,2.421537,-0.328724,5,2.857143,3,2.476191,2.295576,-0.125961,-0.073666,5,2.242424,2,1.939394,'Not Spots'
3,2.158902,0.118406,4,2,2,2.333333,2.182112,0.02321,-0.064162,5,2.030303,2,1.717803,'Not Spots'
0,1.86101,0.500568,5,1.857143,2,3.142857,1.995416,0.134406,-0.04018,5,1.787879,2,1.547348,'Not Spots'
0,1.635044,0.500092,2,1.142857,1,0.809524,1.763532,0.128488,-0.014189,5,1.636364,1,1.863636,'Not Spots'
2,1.51361,-0.05082,3,1.571429,2,1.619048,1.520166,0.006555,0.005219,4,1.393939,1,1.371212,'Not Spots'
0,1.321489,-0.218549,4,1.714286,1,1.904762,1.291851,-0.029638,0.01762,4,1.212121,1,1.234848,'Not Spots'
1,1.021688,0.090668,2,0.857143,1,0.809524,1.093171,0.071482,0.024407,4,1.060606,1,1.183712,'Not Spots'
0,0.748073,0.450152,2,0.428571,0,0.619048,0.928462,0.180389,0.024051,5,0.757576,0,1.314394,'Not Spots'
0,0.638936,0.476884,1,0.142857,0,0.142857,0.793037,0.154101,0.015114,4,0.818182,0,1.090909,'Not Spots'
0,0.737538,-0.243489,4,1.142857,1,1.809524,0.677879,-0.059659,0.002548,4,0.666667,0,0.791667,'Not Spots'
4,0.76682,-0.691853,4,0.857143,0,2.142857,0.573568,-0.193251,-0.002735,4,0.69697,1,0.717803,'Not Spots'
2,1.758456,-0.479573,3,2.142857,2,1.142857,1.53156,-0.226896,-0.08059,4,1.606061,2,1.621212,'Not Spots'
2,1.924528,-0.863769,4,2.571429,2,0.952381,1.548985,-0.375543,-0.083475,5,1.939394,2,1.621212,'Not Spots'
2,1.928705,-0.983228,5,2.857143,2,1.47619,1.555092,-0.373613,-0.0761,5,1.818182,2,1.778409,'Not Spots'
3,1.727122,-0.355074,3,1.714286,2,0.904762,1.55949,-0.167633,-0.063573,5,1.757576,2,1.626894,'Not Spots'
2,1.621817,0.119351,3,1.571429,2,0.952381,1.572751,-0.049066,-0.05744,6,1.666667,1,1.979167,'Not Spots'
1,1.749833,-0.239518,6,2.142857,1,3.476191,1.598572,-0.151261,-0.055416,6,1.69697,1,2.030303,'Not Spots'
6,1.780501,-0.398363,6,1.857143,1,5.142857,1.636429,-0.144072,-0.041897,6,1.787879,1,2.172348,'Not Spots'
0,1.629965,0.411574,6,1.428571,1,4.285714,1.694041,0.064076,-0.014118,6,1.636364,1,2.176136,'Not Spots'
1,1.679072,0.288924,3,1.428571,2,1.285714,1.789819,0.110748,0.008054,6,1.878788,2,2.547348,'Not Spots'
2,1.906797,-0.038769,4,2,2,2,1.93586,0.029063,0.00419,5,1.909091,2,2.272727,'Not Spots'
3,2.267122,-0.375381,5,2.428571,2,1.952381,2.123321,-0.143801,-0.02211,6,2.272727,2,2.329545,'Not Spots'
5,2.553469,-0.544774,5,2.857143,3,1.47619,2.322666,-0.230803,-0.046376,7,2.545455,2,2.318182,'Not Spots'
2,2.557615,0.087919,5,2.142857,2,2.142857,2.500889,-0.056726,-0.054543,7,2.636364,2,2.363636,'Not Spots'
2,2.618835,0.000639,4,3,3,1,2.635062,0.016227,-0.057763,7,2.69697,2,2.405303,'Not Spots'
4,2.7278,-0.329958,4,3,3,0.666667,2.704872,-0.022928,-0.069423,6,2.636364,2,1.738636,'Not Spots'
3,2.627317,0.15359,4,2.571429,3,1.619048,2.688259,0.060942,-0.083304,8,2.666667,2,3.041667,'Not Spots'
2,2.470306,0.395229,5,2.428571,2,1.952381,2.571933,0.101627,-0.084961,8,2.484848,2,4.070076,'Not Spots'
5,2.307634,0.162299,5,1.857143,1,2.809524,2.362002,0.054368,-0.06852,8,2.424242,2,3.814394,'Not Spots'
1,2.059166,0.134976,5,2.285714,2,4.571429,2.08851,0.029344,-0.040682,7,2.060606,2,2.621212,'Not Spots'
3,1.811266,-0.120441,3,1.571429,1,1.285714,1.792582,-0.018684,-0.012301,7,2,2,2.6875,'Not Spots'
3,1.508892,-0.138082,3,1.714286,2,1.904762,1.510316,0.001424,0.009889,5,1.454545,1,1.443182,'Not Spots'
0,1.169216,0.239494,3,0.857143,1,1.142857,1.263963,0.094747,0.02311,5,1.363636,1,1.551136,'Not Spots'
0,0.936628,0.186426,5,1.142857,0,4.142857,1.061387,0.124758,0.025948,5,0.878788,1,1.297348,'Not Spots'
0,0.77367,0.280519,2,0.428571,0,0.619048,0.897655,0.123985,0.019103,5,0.727273,0,1.204545,'Not Spots'
1,0.730843,0.027743,2,0.714286,1,0.571429,0.76166,0.030817,0.008244,4,0.606061,0,0.746212,'Not Spots'
0,0.675399,-0.090908,4,0.857143,0,2.142857,0.641747,-0.033652,0.002851,4,0.69697,1,0.842803,'Not Spots'
2,1.749515,-0.40852,4,2.285714,2,1.571429,1.537936,-0.211578,-0.081693,5,1.818182,2,1.528409,'Not Spots'
4,1.791531,-0.509106,4,1.857143,2,1.142857,1.543933,-0.247597,-0.074115,5,1.848485,2,1.445076,'Not Spots'
2,1.772442,-0.45436,4,2.142857,2,0.809524,1.548464,-0.223978,-0.065912,5,1.757576,2,1.626894,'Not Spots'
2,1.657211,-0.07562,3,1.571429,2,1.619048,1.558046,-0.099165,-0.056618,5,1.878788,2,1.609848,'Not Spots'
0,1.622047,0.082548,3,1.857143,2,0.809524,1.57896,-0.043087,-0.052094,4,1.454545,1,1.068182,'Not Spots'
3,1.722645,-0.115684,3,1.142857,1,1.809524,1.614997,-0.107647,-0.05065,6,1.848485,2,1.757576,'Not Spots'
