@relation segment

@attribute original numeric
@attribute Gaussian_blur_8.0 numeric
@attribute class {nucleus,background}

@data
2,2.089955,nucleus
3,2.09638,nucleus
2,2.099006,nucleus
2,2.096448,nucleus
1,2.087485,nucleus
2,2.071434,nucleus
2,2.048615,nucleus
2,2.020677,nucleus
1,1.99047,nucleus
2,1.961394,nucleus
1,1.936296,nucleus
2,1.916362,nucleus
2,1.90052,nucleus
1,1.885737,nucleus
1,1.868114,nucleus
3,2.162117,nucleus
2,2.183948,nucleus
2,2.190423,nucleus
3,2.180195,nucleus
2,2.154027,nucleus
1,2.115599,nucleus
2,2.071531,nucleus
5,2.030427,nucleus
1,2.000931,nucleus
2,1.989218,nucleus
1,1.996836,nucleus
2,2.020028,nucleus
1,2.051055,nucleus
2,2.081141,nucleus
2,2.103766,nucleus
4,2.11673,nucleus
1,2.122208,nucleus
2,2.125,nucleus
1,2.130103,nucleus
2,2.140757,nucleus
2,2.157617,nucleus
1,2.178946,nucleus
3,2.201347,nucleus
1,2.220624,nucleus
1,2.232627,nucleus
2,2.234136,nucleus
4,2.22363,nucleus
2,2.201796,nucleus
2,2.171548,nucleus
1,2.137528,nucleus
3,2.105155,nucleus
2,2.079416,nucleus
1,2.063698,nucleus
2,2.059037,nucleus
1,2.064091,nucleus
2,2.075841,nucleus
1,2.090652,nucleus
3,2.105147,nucleus
1,2.116606,nucleus
2,2.122904,nucleus
2,2.122364,nucleus
3,2.113822,nucleus
2,2.096932,nucleus
2,2.072567,nucleus
2,2.043027,nucleus
3,2.011764,nucleus
1,1.982574,nucleus
1,1.958371,nucleus
2,1.940018,nucleus
2,1.92577,nucleus
2,1.911754,nucleus
4,1.893351,nucleus
3,2.112593,nucleus
2,2.147973,nucleus
1,2.170702,nucleus
5,2.177612,nucleus
2,2.16684,nucleus
3,2.139224,nucleus
2,2.099046,nucleus
3,2.053771,nucleus
1,2.012749,nucleus
1,1.985012,nucleus
1,1.976658,nucleus
2,1.988742,nucleus
2,2.016715,nucleus
2,2.051952,nucleus
3,2.084893,nucleus
2,2.108511,nucleus
2,2.120476,nucleus
2,2.123193,nucleus
1,2.121941,nucleus
2,2.122304,nucleus
3,2.128109,nucleus
2,2.140563,nucleus
2,2.158459,nucleus
2,2.178941,nucleus
2,2.198286,nucleus
3,2.212604,nucleus
3,2.21851,nucleus
2,2.213778,nucleus
2,2.197958,nucleus
3,2.172756,nucleus
2,2.141997,nucleus
2,2.110989,nucleus
2,2.08532,nucleus
2,2.069366,nucleus
2,2.065093,nucleus
2,2.071675,nucleus
1,2.086077,nucleus
3,2.104219,nucleus
2,2.122088,nucleus
2,2.136363,nucleus
3,2.144497,nucleus
2,2.144647,nucleus
3,2.135737,nucleus
1,2.117751,nucleus
3,2.092071,nucleus
1,2.061556,nucleus
2,2.030093,nucleus
3,2.001633,nucleus
2,1.978887,nucleus
2,1.962193,nucleus
1,1.949102,nucleus
1,1.935057,nucleus
3,1.915034,nucleus
3,1.885416,nucleus
1,2.093724,nucleus
2,2.127527,nucleus
2,2.149144,nucleus
3,2.154957,nucleus
1,2.14303,nucleus
3,2.114583,nucleus
1,2.074532,nucleus
2,2.030902,nucleus
2,1.993194,nucleus
1,1.970066,nucleus
1,1.966846,nucleus
2,1.983689,nucleus
2,2.015321,nucleus
3,2.052722,nucleus
3,2.086296,nucleus
3,2.109211,nucleus
3,2.119429,nucleus
2,2.119615,nucleus
2,2.115252,nucleus
1,2.112092,nucleus
2,2.114153,nucleus
2,2.12293,nucleus
2,2.137643,nucleus
2,2.155999,nucleus
3,2.174915,nucleus
1,2.191028,nucleus
2,2.20111,nucleus
3,2.202515,nucleus
2,2.193804,nucleus
1,2.175422,nucleus
2,2.150122,nucleus
3,2.122706,nucleus
1,2.098914,nucleus
2,2.083706,nucleus
2,2.079703,nucleus
2,2.086524,nucleus
2,2.101283,nucleus
1,2.119834,nucleus
4,2.138027,nucleus
3,2.152416,nucleus
2,2.160391,nucleus
2,2.160091,nucleus
2,2.150502,nucleus
3,2.131782,nucleus
2,2.105605,nucleus
2,2.075167,nucleus
2,2.044585,nucleus
2,2.01777,nucleus
1,1.997079,nucleus
2,1.982248,nucleus
1,1.970169,nucleus
2,1.955788,nucleus
2,1.93393,nucleus
2,1.901296,nucleus
2,2.073444,nucleus
2,2.103156,nucleus
4,2.121017,nucleus
2,2.123622,nucleus
3,2.109591,nucleus
3,2.080883,nucleus
2,2.042996,nucleus
2,2.004022,nucleus
3,1.972838,nucleus
1,1.956896,nucleus
2,1.960102,nucleus
2,1.981463,nucleus
2,2.01518,nucleus
2,2.052432,nucleus
2,2.084336,nucleus
3,2.104928,nucleus
3,2.112822,nucleus
2,2.110941,nucleus
2,2.104667,nucleus
3,2.099481,nucleus
3,2.099196,nucleus
3,2.105321,nucleus
1,2.117393,nucleus
2,2.133717,nucleus
2,2.151978,nucleus
3,2.169551,nucleus
3,2.183614,nucleus
2,2.191337,nucleus
2,2.190445,nucleus
3,2.180135,nucleus
3,2.161923,nucleus
2,2.13979,nucleus
1,2.119217,nucleus
2,2.105351,nucleus
2,2.101188,nucleus
1,2.106715,nucleus
3,2.119351,nucleus
3,2.13526,nucleus
2,2.150652,nucleus
2,2.16247,nucleus
2,2.16841,nucleus
4,2.166764,nucleus
2,2.156513,nucleus
3,2.13775,nucleus
2,2.112133,nucleus
2,2.082894,nucleus
2,2.054154,nucleus
2,2.029669,nucleus
3,2.01142,nucleus
1,1.998621,nucleus
4,1.987658,nucleus
2,1.973169,nucleus
2,1.950002,nucleus
2,1.915252,nucleus
1,2.053949,nucleus
2,2.077128,nucleus
1,2.088617,nucleus
2,2.085958,nucleus
4,2.068979,nucleus
2,2.040681,nucleus
1,2.006975,nucleus
3,1.975438,nucleus
1,1.953532,nucleus
1,1.94675,nucleus
2,1.957106,nucleus
2,1.982376,nucleus
2,2.016548,nucleus
2,2.051569,nucleus
3,2.079908,nucleus
2,2.096963,nucleus
2,2.102239,nucleus
2,2.098855,nucleus
2,2.091803,nucleus
2,2.085915,nucleus
2,2.084457,nucleus
1,2.08875,nucleus
3,2.098589,nucleus
3,2.112929,nucleus
2,2.130342,nucleus
2,2.149076,nucleus
1,2.166861,nucleus
2,2.180832,nucleus
1,2.188015,nucleus
3,2.186419,nucleus
3,2.176255,nucleus
2,2.160462,nucleus
2,2.143942,nucleus
2,2.131697,nucleus
3,2.126876,nucleus
1,2.129775,nucleus
2,2.138262,nucleus
2,2.149102,nucleus
2,2.159258,nucleus
2,2.166442,nucleus
4,2.168959,nucleus
3,2.165384,nucleus
1,2.154634,nucleus
3,2.136519,nucleus
3,2.112358,nucleus
2,2.085115,nucleus
2,2.058707,nucleus
2,2.036685,nucleus
2,2.020755,nucleus
2,2.009829,nucleus
2,2.000047,nucleus
3,1.985956,nucleus
2,1.962508,nucleus
2,1.927097,nucleus
2,2.035604,nucleus
2,2.050535,nucleus
2,2.053895,nucleus
3,2.044759,nucleus
2,2.02462,nucleus
2,1.997651,nucleus
2,1.96993,nucleus
2,1.947982,nucleus
2,1.93723,nucleus
1,1.940725,nucleus
3,1.958376,nucleus
1,1.986831,nucleus
2,2.020206,nucleus
2,2.051659,nucleus
1,2.075418,nucleus
2,2.088507,nucleus
3,2.091378,nucleus
2,2.087223,nucleus
2,2.080391,nucleus
2,2.074774,nucleus
2,2.072858,nucleus
2,2.075658,nucleus
2,2.083234,nucleus
2,2.095273,nucleus
3,2.111334,nucleus
2,2.130615,nucleus
2,2.151457,nucleus
2,2.171053,nucleus
2,2.185859,nucleus
4,2.192822,nucleus
3,2.190887,nucleus
1,2.181849,nucleus
1,2.169801,nucleus
2,2.159358,nucleus
2,2.153646,nucleus
4,2.153251,nucleus
3,2.156581,nucleus
2,2.161179,nucleus
2,2.164953,nucleus
2,2.166574,nucleus
1,2.1651,nucleus
1,2.159463,nucleus
3,2.148484,nucleus
2,2.131535,nucleus
2,2.109359,nucleus
2,2.084394,nucleus
2,2.060184,nucleus
3,2.040053,nucleus
2,2.02561,nucleus
3,2.015773,nucleus
1,2.006791,nucleus
2,1.99338,nucleus
2,1.970654,nucleus
2,1.936109,nucleus
2,2.016707,nucleus
3,2.023009,nucleus
3,2.018047,nucleus
1,2.002681,nucleus
2,1.980172,nucleus
2,1.955763,nucleus
2,1.9354,nucleus
1,1.924202,nucleus
2,1.925269,nucleus
2,1.939103,nucleus
2,1.963615,nucleus
1,1.994583,nucleus
4,2.02656,nucleus
2,2.054168,nucleus
2,2.073528,nucleus
2,2.083282,nucleus
1,2.084716,nucleus
2,2.080898,nucleus
2,2.075316,nucleus
3,2.070721,nucleus
2,2.068687,nucleus
2,2.069882,nucleus
2,2.074677,nucleus
3,2.083588,nucleus
2,2.097235,nucleus
2,2.115801,nucleus
2,2.138268,nucleus
2,2.161962,nucleus
3,2.182942,nucleus
2,2.197315,nucleus
2,2.202929,nucleus
3,2.20045,nucleus
2,2.193032,nucleus
2,2.184701,nucleus
3,2.178418,nucleus
2,2.175003,nucleus
2,2.173436,nucleus
2,2.172089,nucleus
1,2.169828,nucleus
1,2.166274,nucleus
2,2.161217,nucleus
2,2.153943,nucleus
2,2.143171,nucleus
2,2.127779,nucleus
2,2.107809,nucleus
2,2.084997,nucleus
2,2.062367,nucleus
1,2.042998,nucleus
2,2.028562,nucleus
2,2.018317,nucleus
2,2.009019,nucleus
3,1.99588,nucleus
3,1.974283,nucleus
3,1.941653,nucleus
2,1.994656,nucleus
2,1.993556,nucleus
3,1.981887,nucleus
2,1.962125,nucleus
1,1.939014,nucleus
1,1.918523,nucleus
1,1.906198,nucleus
2,1.905648,nucleus
2,1.917776,nucleus
3,1.94085,nucleus
1,1.971189,nucleus
1,2.004074,nucleus
2,2.034724,nucleus
3,2.059276,nucleus
2,2.075606,nucleus
2,2.08374,nucleus
1,2.085521,nucleus
2,2.08365,nucleus
1,2.080562,nucleus
2,2.077751,nucleus
1,2.075821,nucleus
2,2.075102,nucleus
1,2.076333,nucleus
2,2.080923,nucleus
1,2.090594,nucleus
3,2.106514,nucleus
2,2.128316,nucleus
2,2.153578,nucleus
2,2.17821,nucleus
3,2.19782,nucleus
1,2.209462,nucleus
2,2.212815,nucleus
2,2.210042,nucleus
2,2.204398,nucleus
1,2.198488,nucleus
2,2.193245,nucleus
3,2.188171,nucleus
3,2.182413,nucleus
3,2.175703,nucleus
2,2.168455,nucleus
2,2.161054,nucleus
2,2.153065,nucleus
2,2.143116,nucleus
3,2.129631,nucleus
2,2.111948,nucleus
1,2.091024,nucleus
3,2.069237,nucleus
1,2.049353,nucleus
2,2.033184,nucleus
3,2.020582,nucleus
1,2.009184,nucleus
2,1.995064,nucleus
2,1.974092,nucleus
2,1.943574,nucleus
2,1.96793,nucleus
2,1.962034,nucleus
2,1.946687,nucleus
2,1.925464,nucleus
1,1.903993,nucleus
2,1.888494,nucleus
1,1.883919,nucleus
1,1.892545,nucleus
2,1.91356,nucleus
2,1.94366,nucleus
2,1.9782,nucleus
2,2.012389,nucleus
2,2.042247,nucleus
2,2.065268,nucleus
2,2.080752,nucleus
4,2.089696,nucleus
2,2.094134,nucleus
1,2.096143,nucleus
2,2.096972,nucleus
2,2.09681,nucleus
2,2.095308,nucleus
1,2.092496,nucleus
2,2.089507,nucleus
1,2.088647,nucleus
2,2.092696,nucleus
2,2.103754,nucleus
2,2.122117,nucleus
2,2.145754,nucleus
1,2.170755,nucleus
3,2.19267,nucleus
4,2.208181,nucleus
4,2.216236,nucleus
3,2.218022,nucleus
2,2.215853,nucleus
2,2.211724,nucleus
2,2.206479,nucleus
2,2.200003,nucleus
3,2.192107,nucleus
2,2.183232,nucleus
2,2.174369,nucleus
2,2.166286,nucleus
2,2.158709,nucleus
2,2.150199,nucleus
1,2.138861,nucleus
2,2.123455,nucleus
2,2.104192,nucleus
1,2.082724,nucleus
1,2.061376,nucleus
1,2.042041,nucleus
2,2.025245,nucleus
2,2.009759,nucleus
2,1.992855,nucleus
2,1.971193,nucleus
2,1.942106,nucleus
4,1.937506,nucleus
3,1.930152,nucleus
2,1.914718,nucleus
2,1.895171,nucleus
2,1.877312,nucleus
2,1.867134,nucleus
1,1.868938,nucleus
2,1.884047,nucleus
2,1.910662,nucleus
2,1.944741,nucleus
3,1.981386,nucleus
3,2.016137,nucleus
2,2.045837,nucleus
2,2.069046,nucleus
2,2.086006,nucleus
3,2.098202,nucleus
2,2.107488,nucleus
1,2.115113,nucleus
3,2.121098,nucleus
2,2.124389,nucleus
3,2.123772,nucleus
2,2.119029,nucleus
3,2.111673,nucleus
2,2.104807,nucleus
2,2.102129,nucleus
1,2.106538,nucleus
1,2.118953,nucleus
2,2.137876,nucleus
2,2.159904,nucleus
3,2.181005,nucleus
2,2.197964,nucleus
2,2.209336,nucleus
3,2.215431,nucleus
3,2.217497,nucleus
2,2.216672,nucleus
2,2.213454,nucleus
2,2.20792,nucleus
2,2.200378,nucleus
3,2.191779,nucleus
2,2.183443,nucleus
2,2.176264,nucleus
3,2.169998,nucleus
3,2.163197,nucleus
2,2.153866,nucleus
3,2.14046,nucleus
2,2.122616,nucleus
2,2.101259,nucleus
2,2.078118,nucleus
1,2.054954,nucleus
2,2.03285,nucleus
2,2.011742,nucleus
1,1.990311,nucleus
2,1.966321,nucleus
2,1.937435,nucleus
1,1.901173,nucleus
1,1.888861,nucleus
2,1.873466,nucleus
2,1.860335,nucleus
1,1.854888,nucleus
3,1.860843,nucleus
2,1.879053,nucleus
2,1.907488,nucleus
3,1.942184,nucleus
2,1.978633,nucleus
3,2.013007,nucleus
2,2.042905,nucleus
2,2.067577,nucleus
1,2.087707,nucleus
2,2.104794,nucleus
2,2.12022,nucleus
3,2.134326,nucleus
2,2.146003,nucleus
2,2.153144,nucleus
1,2.153838,nucleus
3,2.147684,nucleus
2,2.136506,nucleus
2,2.12402,nucleus
2,2.11459,nucleus
1,2.111697,nucleus
3,2.116764,nucleus
3,2.128879,nucleus
2,2.145389,nucleus
2,2.163063,nucleus
2,2.179231,nucleus
3,2.192419,nucleus
2,2.202266,nucleus
2,2.208957,nucleus
2,2.212634,nucleus
1,2.213239,nucleus
3,2.210824,nucleus
3,2.205973,nucleus
2,2.19988,nucleus
2,2.193889,nucleus
2,2.188748,nucleus
2,2.184112,nucleus
2,2.178624,nucleus
3,2.170508,nucleus
3,2.158312,nucleus
2,2.141416,nucleus
3,2.120124,nucleus
4,2.095436,nucleus
1,2.068698,nucleus
3,2.041235,nucleus
2,2.013953,nucleus
2,1.986943,nucleus
1,1.959289,nucleus
1,1.878368,nucleus
2,1.871345,nucleus
1,1.861458,nucleus
1,1.853201,nucleus
2,1.851265,nucleus
2,1.858931,nucleus
2,1.877015,nucleus
1,1.903857,nucleus
3,1.936173,nucleus
1,1.970285,nucleus
2,2.00317,nucleus
2,2.033048,nucleus
3,2.059511,nucleus
2,2.083255,nucleus
2,2.10545,nucleus
2,2.12685,nucleus
2,2.146962,nucleus
3,2.163798,nucleus
2,2.174492,nucleus
4,2.176667,nucleus
2,2.169818,nucleus
3,2.155976,nucleus
2,2.139227,nucleus
3,2.1243,nucleus
2,2.114961,nucleus
2,2.112935,nucleus
3,2.1178,nucleus
2,2.127703,nucleus
2,2.140402,nucleus
2,2.154067,nucleus
2,2.167545,nucleus
1,2.180123,nucleus
1,2.191135,nucleus
3,2.199794,nucleus
3,2.205413,nucleus
2,2.207823,nucleus
2,2.207594,nucleus
2,2.205814,nucleus
3,2.203475,nucleus
1,2.200894,nucleus
1,2.197528,nucleus
1,2.192258,nucleus
3,2.183893,nucleus
2,2.171547,nucleus
3,2.15475,nucleus
3,2.133391,nucleus
4,2.107692,nucleus
2,2.078315,nucleus
2,2.046434,nucleus
2,2.013547,nucleus
2,1.980944,nucleus
1,1.949068,nucleus
2,1.863239,nucleus
1,1.862402,nucleus
2,1.8583,nucleus
2,1.854448,nucleus
1,1.854811,nucleus
1,1.862379,nucleus
2,1.878185,nucleus
2,1.901233,nucleus
2,1.92919,nucleus
2,1.959379,nucleus
2,1.989605,nucleus
2,2.018583,nucleus
4,2.046013,nucleus
2,2.072353,nucleus
2,2.098291,nucleus
1,2.123975,nucleus
3,2.148291,nucleus
4,2.168698,nucleus
2,2.181929,nucleus
4,2.185384,nucleus
3,2.178524,nucleus
2,2.163487,nucleus
3,2.144498,nucleus
2,2.126359,nucleus
2,2.112823,nucleus
2,2.10563,nucleus
2,2.104597,nucleus
2,2.108473,nucleus
1,2.115925,nucleus
3,2.126058,nucleus
1,2.138328,nucleus
3,2.152083,nucleus
2,2.166242,nucleus
5,2.179403,nucleus
2,2.190349,nucleus
2,2.19855,nucleus
3,2.204233,nucleus
1,2.207951,nucleus
1,2.20996,nucleus
4,2.209887,nucleus
4,2.206937,nucleus
2,2.200401,nucleus
1,2.190016,nucleus
3,2.175881,nucleus
1,2.158067,nucleus
2,2.136306,nucleus
1,2.110104,nucleus
2,2.079276,nucleus
2,2.044502,nucleus
3,2.007449,nucleus
2,1.970235,nucleus
2,1.934501,nucleus
2,1.854808,nucleus
3,1.859928,nucleus
2,1.861156,nucleus
2,1.861135,nucleus
2,1.863199,nucleus
1,1.870114,nucleus
2,1.883136,nucleus
1,1.90189,nucleus
3,1.924907,nucleus
1,1.950417,nucleus
2,1.976959,nucleus
1,2.00367,nucleus
2,2.030299,nucleus
2,2.057052,nucleus
3,2.084198,nucleus
2,2.111448,nucleus
1,2.137339,nucleus
2,2.15912,nucleus
3,2.173422,nucleus
2,2.177631,nucleus
2,2.171238,nucleus
2,2.156417,nucleus
2,2.137376,nucleus
2,2.118787,nucleus
3,2.104145,nucleus
2,2.094895,nucleus
2,2.090707,nucleus
2,2.090521,nucleus
3,2.093578,nucleus
2,2.099809,nucleus
2,2.109459,nucleus
3,2.122404,nucleus
2,2.137731,nucleus
2,2.153925,nucleus
3,2.169484,nucleus
3,2.183448,nucleus
2,2.19539,nucleus
1,2.204932,nucleus
2,2.211266,nucleus
1,2.21317,nucleus
3,2.209614,nucleus
3,2.200445,nucleus
2,2.186544,nucleus
4,2.169244,nucleus
2,2.149405,nucleus
2,2.126829,nucleus
2,2.100457,nucleus
3,2.069266,nucleus
3,2.033253,nucleus
2,1.993891,nucleus
2,1.953705,nucleus
1,1.915221,nucleus
3,1.860558,nucleus
2,1.866309,nucleus
2,1.869742,nucleus
2,1.873693,nucleus
2,1.880668,nucleus
2,1.891948,nucleus
2,1.907461,nucleus
1,1.926257,nucleus
2,1.947186,nucleus
2,1.969368,nucleus
1,1.992348,nucleus
1,2.01604,nucleus
2,2.040585,nucleus
2,2.066058,nucleus
2,2.09198,nucleus
3,2.116795,nucleus
2,2.137785,nucleus
2,2.151681,nucleus
3,2.155984,nucleus
2,2.150267,nucleus
2,2.136733,nucleus
2,2.119529,nucleus
1,2.103115,nucleus
3,2.090571,nucleus
3,2.082768,nucleus
2,2.078803,nucleus
2,2.077275,nucleus
1,2.077513,nucleus
2,2.079997,nucleus
2,2.08584,nucleus
2,2.095854,nucleus
2,2.109894,nucleus
2,2.126886,nucleus
2,2.145358,nucleus
2,2.163922,nucleus
2,2.181283,nucleus
2,2.195879,nucleus
5,2.205685,nucleus
2,2.208633,nucleus
2,2.203548,nucleus
2,2.190918,nucleus
2,2.172792,nucleus
1,2.151724,nucleus
1,2.129395,nucleus
2,2.105805,nucleus
3,2.079532,nucleus
2,2.048868,nucleus
2,2.013125,nucleus
2,1.973349,nucleus
3,1.932083,nucleus
2,1.861595,nucleus
3,1.870943,nucleus
2,1.8776,nucleus
2,1.884025,nucleus
3,1.892379,nucleus
2,1.903693,nucleus
1,1.91779,nucleus
1,1.933797,nucleus
2,1.95083,nucleus
1,1.968421,nucleus
2,1.98656,nucleus
3,2.005524,nucleus
1,2.025669,nucleus
2,2.047153,nucleus
3,2.069532,nucleus
2,2.091328,nucleus
2,2.109958,nucleus
1,2.122346,nucleus
2,2.126165,nucleus
2,2.121132,nucleus
3,2.109531,nucleus
3,2.095498,nucleus
1,2.083291,nucleus
1,2.075515,nucleus
2,2.072263,nucleus
2,2.071689,nucleus
1,2.07156,nucleus
2,2.070793,nucleus
2,2.070074,nucleus
1,2.071343,nucleus
2,2.076616,nucleus
1,2.086973,nucleus
2,2.102236,nucleus
2,2.121241,nucleus
2,2.142238,nucleus
2,2.163006,nucleus
2,2.180769,nucleus
2,2.192378,nucleus
3,2.195103,nucleus
3,2.18778,nucleus
2,2.171543,nucleus
2,2.14943,nucleus
2,2.124963,nucleus
1,2.100463,nucleus
3,2.076143,nucleus
2,2.050401,nucleus
3,2.021095,nucleus
1,1.98697,nucleus
1,1.948537,nucleus
3,1.908047,nucleus
2,1.87445,nucleus
1,1.88397,nucleus
2,1.893187,nucleus
2,1.903869,nucleus
2,1.916601,nucleus
2,1.930794,nucleus
2,1.945309,nucleus
2,1.959247,nucleus
1,1.972403,nucleus
2,1.985241,nucleus
4,1.998572,nucleus
2,2.013196,nucleus
2,2.029555,nucleus
1,2.047369,nucleus
2,2.065277,nucleus
2,2.080847,nucleus
2,2.091195,nucleus
3,2.094215,nucleus
1,2.089834,nucleus
2,2.080508,nucleus
2,2.070427,nucleus
2,2.063692,nucleus
2,2.062409,nucleus
2,2.065799,nucleus
2,2.070868,nucleus
3,2.074243,nucleus
2,2.074073,nucleus
2,2.070958,nucleus
1,2.067518,nucleus
2,2.067025,nucleus
3,2.071981,nucleus
2,2.083325,nucleus
2,2.100368,nucleus
2,2.121103,nucleus
1,2.142493,nucleus
3,2.160762,nucleus
2,2.171954,nucleus
3,2.173009,nucleus
2,2.162963,nucleus
4,2.143518,nucleus
1,2.118402,nucleus
3,2.091692,nucleus
3,2.06605,nucleus
2,2.041818,nucleus
1,2.01737,nucleus
2,1.990367,nucleus
3,1.959143,nucleus
2,1.923648,nucleus
1,1.878311,nucleus
2,1.889999,nucleus
1,1.901559,nucleus
2,1.914422,nucleus
1,1.928718,nucleus
4,1.943378,nucleus
3,1.956885,nucleus
2,1.968189,nucleus
2,1.977258,nucleus
2,1.985007,nucleus
2,1.992829,nucleus
1,2.002039,nucleus
2,2.013417,nucleus
3,2.026836,nucleus
1,2.041013,nucleus
2,2.053618,nucleus
1,2.061964,nucleus
3,2.06422,nucleus
1,2.060607,nucleus
2,2.053808,nucleus
2,2.04808,nucleus
2,2.047341,nucleus
1,2.053182,nucleus
2,2.063962,nucleus
3,2.075564,nucleus
3,2.083463,nucleus
1,2.084955,nucleus
2,2.080384,nucleus
2,2.072849,nucleus
1,2.066692,nucleus
2,2.065707,nucleus
2,2.071888,nucleus
2,2.08504,nucleus
3,2.103007,nucleus
3,2.122194,nucleus
2,2.138209,nucleus
2,2.146748,nucleus
3,2.14481,nucleus
3,2.131795,nucleus
3,2.109863,nucleus
2,2.083067,nucleus
1,2.055624,nucleus
2,2.030218,nucleus
2,2.007227,nucleus
2,1.985092,nucleus
3,1.96145,nucleus
2,1.934357,nucleus
1,1.903185,nucleus
2,1.897395,nucleus
2,1.910101,nucleus
2,1.923855,nucleus
2,1.938522,nucleus
1,1.952735,nucleus
3,1.964721,nucleus
3,1.973328,nucleus
2,1.978652,nucleus
3,1.981977,nucleus
2,1.985181,nucleus
2,1.989999,nucleus
1,1.997441,nucleus
2,2.007434,nucleus
2,2.018679,nucleus
1,2.028923,nucleus
3,2.035716,nucleus
4,2.037585,nucleus
2,2.035106,nucleus
3,2.031166,nucleus
2,2.029977,nucleus
2,2.035139,nucleus
1,2.04768,nucleus
2,2.065208,nucleus
3,2.082755,nucleus
2,2.094956,nucleus
3,2.098472,nucleus
2,2.0934,nucleus
2,2.083084,nucleus
2,2.072548,nucleus
3,2.066452,nucleus
2,2.067524,nucleus
1,2.075933,nucleus
1,2.089495,nucleus
2,2.104388,nucleus
1,2.116074,nucleus
3,2.120375,nucleus
2,2.114678,nucleus
2,2.098844,nucleus
1,2.075325,nucleus
1,2.048187,nucleus
1,2.021446,nucleus
3,1.997579,nucleus
2,1.976932,nucleus
2,1.958067,nucleus
2,1.9387,nucleus
1,1.916683,nucleus
2,1.919042,nucleus
1,1.931892,nucleus
1,1.945055,nucleus
3,1.957196,nucleus
4,1.966561,nucleus
1,1.972053,nucleus
2,1.97391,nucleus
2,1.973664,nucleus
3,1.973482,nucleus
1,1.975312,nucleus
3,1.980207,nucleus
3,1.987999,nucleus
2,1.997309,nucleus
1,2.005968,nucleus
3,2.011845,nucleus
3,2.013917,nucleus
1,2.013125,nucleus
2,2.012437,nucleus
1,2.015785,nucleus
2,2.026217,nucleus
1,2.044131,nucleus
3,2.06659,nucleus
2,2.088231,nucleus
2,2.103436,nucleus
2,2.108685,nucleus
6,2.103979,nucleus
2,2.092679,nucleus
2,2.079956,nucleus
1,2.070717,nucleus
1,2.067938,nucleus
2,2.071953,nucleus
3,2.080684,nucleus
2,2.090445,nucleus
2,2.097003,nucleus
1,2.09668,nucleus
3,2.087437,nucleus
2,2.069564,nucleus
1,2.045606,nucleus
2,2.019376,nucleus
3,1.994471,nucleus
2,1.973056,nucleus
2,1.955428,nucleus
1,1.940313,nucleus
1,1.925565,nucleus
2,1.937484,nucleus
1,1.947586,nucleus
2,1.956239,nucleus
2,1.962016,nucleus
2,1.964065,nucleus
1,1.962805,nucleus
2,1.959903,nucleus
2,1.95761,nucleus
1,1.957848,nucleus
2,1.961511,nucleus
3,1.968209,nucleus
2,1.976442,nucleus
2,1.984186,nucleus
3,1.989731,nucleus
1,1.992574,nucleus
2,1.993979,nucleus
2,1.996791,nucleus
3,2.004364,nucleus
1,2.018936,nucleus
3,2.040225,nucleus
1,2.065023,nucleus
2,2.088147,nucleus
2,2.104409,nucleus
2,2.110683,nucleus
3,2.107077,nucleus
1,2.09673,nucleus
2,2.084384,nucleus
2,2.074511,nucleus
2,2.069827,nucleus
2,2.070671,nucleus
2,2.075236,nucleus
3,2.080343,nucleus
2,2.082425,nucleus
2,2.078508,nucleus
2,2.067123,nucleus
3,2.048808,nucleus
2,2.025951,nucleus
1,2.001892,nucleus
2,1.979689,nucleus
4,1.961166,nucleus
2,1.946606,nucleus
2,1.93495,nucleus
2,1.945266,nucleus
2,1.949971,nucleus
1,1.951939,nucleus
2,1.950739,nucleus
1,1.947027,nucleus
1,1.942536,nucleus
3,1.939426,nucleus
2,1.939381,nucleus
2,1.942955,nucleus
2,1.949432,nucleus
1,1.957194,nucleus
2,1.964436,nucleus
2,1.969974,nucleus
2,1.973874,nucleus
2,1.97764,nucleus
2,1.983782,nucleus
1,1.994796,nucleus
2,2.011914,nucleus
1,2.034195,nucleus
2,2.058476,nucleus
3,2.080313,nucleus
4,2.095602,nucleus
2,2.102097,nucleus
2,2.100174,nucleus
3,2.092499,nucleus
2,2.082841,nucleus
2,2.07465,nucleus
3,2.069996,nucleus
2,2.069165,nucleus
3,2.070863,nucleus
2,2.072754,nucleus
1,2.07218,nucleus
2,2.066897,nucleus
2,2.055812,nucleus
2,2.03941,nucleus
2,2.019625,nucleus
1,1.999132,nucleus
1,1.980373,nucleus
1,1.964845,nucleus
1,1.952858,nucleus
2,1.938709,nucleus
2,1.937593,nucleus
3,1.93404,nucleus
2,1.929024,nucleus
2,1.924316,nucleus
2,1.92185,nucleus
2,1.922886,nucleus
1,1.927465,nucleus
3,1.934453,nucleus
2,1.942122,nucleus
1,1.948977,nucleus
3,1.954463,nucleus
2,1.959247,nucleus
1,1.964996,nucleus
3,1.973714,nucleus
1,1.986864,nucleus
3,2.004595,nucleus
3,2.02542,nucleus
2,2.046541,nucleus
3,2.064715,nucleus
1,2.077375,nucleus
2,2.083463,nucleus
2,2.083644,nucleus
2,2.079853,nucleus
2,2.074461,nucleus
2,2.0695,nucleus
2,2.066208,nucleus
2,2.064919,nucleus
2,2.065124,nucleus
3,2.065625,nucleus
2,2.064782,nucleus
2,2.060954,nucleus
3,2.053114,nucleus
