@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute class {Spot,NotSpot}

@data
11,8.688967,2.479743,1.517318,0.893684,0.309817,0.077646,-1.089632,-8.044752,32.115265,-1.856108,4.06529,11.610394,0.419074,7.511691,0.382564,9.296175,0.607208,0.159461,0.132005,0.044599,-0.001466,-0.001224,-0.000949,0.000423,0.00181,0.017143,1.651155,1.964236,0.016622,1.341452,0.060663,10.061275,1.372308,0.7651,0.114575,0.032326,0.002937,0.000365,-0.000016,0.000001,0,0,0.143964,0.35172,0.114999,0.003856,0.099933,0.009223,10.494654,1.805687,1.198479,0.433379,0.010115,0.004837,0.003683,0.000119,-0,-0,-0,-0,0.011269,0.047889,0.002283,0.000111,0.002392,0.000241,NotSpot
5,8.460888,2.009144,1.542632,0.13727,-0.155613,0.449696,0.604489,-7.197883,-49.413876,-0.603782,4.292793,12.187801,0.463725,7.727844,0.376301,9.463058,1.002171,0.130169,0.115866,0.045329,-0.005901,0.002196,0.001258,-0.000935,-0.000934,0.031026,1.677071,1.993927,0.011863,1.338811,0.050004,10.182323,1.721435,0.719264,0.111673,0.024571,0.000864,0.000411,-0.000019,0,0,0,0.137109,0.351888,0.114611,0.00362,0.097594,0.007897,10.534975,2.074087,1.071917,0.352653,0.00961,0.004192,0.003661,0.000101,-0,-0,-0,-0,0.010142,0.045473,0.002061,0.000101,0.002176,0.000218,NotSpot
13,7.974104,1.819231,1.290705,0.669834,-0.519007,-0.045824,1.207805,10.469258,8.467985,-0.141308,4.382297,12.325458,0.516556,7.924675,0.378938,9.483232,1.509128,0.133452,0.034533,0.032178,-0.008367,0.004457,0.002279,-0.001735,-0.003068,0.135806,1.722095,2.083829,0.009086,1.351886,0.043061,10.309204,2.3351,0.825973,0.109857,0.018393,0.002471,0.000477,-0.000013,-0,-0,0,0.13072,0.35219,0.114332,0.003409,0.095545,0.006782,10.574068,2.599964,1.090837,0.264864,0.009146,0.003659,0.003579,0.000082,-0,-0,-0,-0,0.009067,0.042941,0.001841,0.000092,0.001965,0.000197,NotSpot
4,7.283469,1.736221,1.040011,0.868132,-0.24072,0.246967,1.0715,5.659864,10.427454,1.564342,4.22156,11.9831,0.543684,8.121811,0.384567,9.490946,2.207477,0.168226,0.070848,0.013699,-0.005989,0.004171,0.000892,-0.001513,-0.001347,0.252773,1.762309,2.192432,0.012178,1.377696,0.039246,10.440211,3.156742,0.949265,0.108934,0.01554,0.000571,0.000509,-0.000004,-0.000001,-0,-0,0.123904,0.351677,0.113588,0.003221,0.093554,0.005936,10.611351,3.327882,1.120405,0.17114,0.008736,0.003694,0.003034,0.000063,-0,0,-0,-0,0.008076,0.040251,0.001623,0.000083,0.00176,0.000179,NotSpot
4,7.598696,1.621328,1.430647,0.760454,0.25642,0.341354,-1.023655,-10.330029,-13.508312,0.951135,4.359919,12.484466,0.591939,8.333375,0.387952,9.643246,2.044549,0.176195,0.097508,0.012599,-0.000042,0.001577,-0.001127,-0.000502,0.002204,0.261104,1.802544,2.306639,0.014781,1.411037,0.037687,10.572323,2.973627,0.929077,0.108597,0.014937,0.007476,0.000474,0.000007,-0.000001,-0,-0,0.116058,0.349389,0.111836,0.003032,0.091485,0.005353,10.645889,3.047193,1.002644,0.073566,0.00839,0.003766,0.002582,0.000046,-0,0,-0,-0,0.007206,0.037401,0.001409,0.000075,0.001565,0.000163,NotSpot
12,9.288903,2.456097,0.551317,0.529588,0.365948,0.109387,-1.542691,-4.954751,18.974539,-2.434368,5.134833,14.615434,0.551445,8.554289,0.386068,9.986881,0.697978,0.120655,0.050475,0.044942,0.00559,-0.001792,-0.001166,0.000816,0.002818,0.115121,1.84807,2.413936,0.013189,1.446015,0.03737,10.698475,1.409572,0.711594,0.10853,0.015578,0.014422,0.000364,0.000015,-0.000001,-0,-0,0.107373,0.344697,0.108818,0.002808,0.089343,0.004983,10.677759,1.388856,0.690878,-0.020716,0.008111,0.003854,0.002225,0.000029,-0,0,0,-0,0.006482,0.034439,0.001205,0.000067,0.001385,0.000149,NotSpot
18,11.226063,3.408333,1.482073,0.765074,0.028493,-0.470616,-0.825618,4.714629,0.945668,-5.655479,5.660041,16.943892,0.628334,8.759178,0.377882,10.407277,-0.818786,0.109981,0.08787,0.069801,0.00854,-0.003993,0.000584,0.001813,-0.000043,-0.091912,1.879982,2.484272,0.016093,1.47751,0.037228,10.810331,-0.415731,0.403054,0.108555,0.023224,0.013359,0.000197,0.000017,-0.000001,-0,-0,0.098689,0.337831,0.104782,0.002519,0.087315,0.004777,10.70597,-0.520093,0.298693,-0.104362,0.007912,0.003914,0.001953,0.000015,-0,0,0,-0,0.005951,0.031474,0.00102,0.00006,0.001224,0.000137,NotSpot
15,9.745324,2.654151,1.41925,0.468769,-0.015157,-0.414355,-1.370723,11.529757,72.239998,-4.54217,4.872265,12.693464,0.553662,7.331651,0.406587,9.292275,-0.453049,0.169714,0.074809,0.007602,-0.015164,0.000873,0.000397,0.000671,-0.000058,-0.087303,1.639405,1.893501,0.014107,1.291157,0.056014,10.025348,0.280024,0.733072,0.11284,0.0378,0.004765,0.00056,-0.00002,0.000001,0,0,0.155405,0.339825,0.108465,0.003375,0.095882,0.008945,10.547477,0.802153,1.255201,0.522129,0.009444,0.004532,0.003236,0.0001,-0,-0,-0,0,0.01074,0.043156,0.001864,0.000095,0.00201,0.000201,NotSpot
8,8.847117,2.029442,0.645054,0.259086,-0.195934,0.514036,0.261314,-15.558578,-14.690989,-2.415411,4.844073,12.462344,0.466736,7.508129,0.412297,9.296146,0.449029,0.108836,0.072287,0.005106,-0.01177,0.003258,0.000942,-0.000526,-0.000569,0.031444,1.674424,1.96625,0.008435,1.30293,0.047624,10.144311,1.297194,0.848165,0.111326,0.031021,0.007022,0.000586,-0.000015,0,0,0,0.14937,0.343098,0.109832,0.003164,0.094601,0.007607,10.583175,1.736057,1.287028,0.438864,0.009026,0.003971,0.003207,0.000081,-0,-0,-0,0,0.009791,0.04089,0.001676,0.000087,0.001821,0.000183,NotSpot
5,7.526902,1.610168,1.427589,0.186024,-0.18266,0.316824,0.509185,-4.884755,-37.788452,0.368603,4.178838,11.302688,0.664257,7.691909,0.418186,9.23787,1.710968,0.167985,0.072817,0.035101,-0.003557,0.003654,0.000298,-0.001524,-0.000055,0.205702,1.706198,2.06403,0.012793,1.329924,0.042646,10.274146,2.747244,1.036276,0.110673,0.026908,0.004857,0.000603,-0.000004,-0,-0,-0,0.142439,0.345797,0.110908,0.002982,0.093366,0.006553,10.6176,3.090699,1.37973,0.343454,0.008653,0.003471,0.003242,0.000061,-0,0,-0,0,0.008882,0.038506,0.00149,0.000079,0.00164,0.000166,NotSpot
9,7.514881,1.859018,1.598438,0.257256,-0.31459,-0.223362,1.288365,18.724644,12.444967,0.003324,4.015136,11.261785,0.788206,7.900881,0.418845,9.313538,1.798656,0.207298,0.098007,0.033431,0.004409,0.001613,0.000097,-0.001153,0.000109,0.271874,1.744106,2.181004,0.017238,1.367056,0.040203,10.410954,2.896072,1.097416,0.110555,0.025429,0.00203,0.000582,0.00001,-0.000001,-0,-0,0.133954,0.346532,0.110871,0.002812,0.091955,0.005793,10.649795,3.134913,1.336257,0.238841,0.008334,0.003338,0.003058,0.000043,-0,0,-0,0,0.008054,0.035974,0.001307,0.000071,0.001469,0.000152,NotSpot
14,9.005959,2.600349,1.153756,0.74661,-0.22311,-0.14541,0.090163,-1.213439,1.108956,-3.007494,4.840147,13.339838,0.61568,8.133946,0.411693,9.59831,0.592351,0.156335,0.054881,0.042747,0.007495,-0.001368,0.001353,0.000307,-0.000816,0.168469,1.800018,2.312878,0.014079,1.408059,0.039275,10.546541,1.540583,0.948232,0.110639,0.024595,0.011168,0.00051,0.00002,-0.000001,-0,-0,0.124066,0.344252,0.109197,0.002622,0.090305,0.005266,10.679773,1.673815,1.081464,0.133232,0.008074,0.003467,0.002732,0.000026,-0,0,-0,0,0.007339,0.033315,0.001131,0.000064,0.00131,0.000139,NotSpot
9,10.582054,3.309279,1.62667,0.062097,-0.140659,0.400828,-0.702747,-13.903745,17.158781,-4.998046,5.513046,15.549179,0.719743,8.3676,0.397396,9.987866,-0.594188,0.117801,0.075095,0.043637,0.005995,-0.003089,0.002758,0.001602,-0.001695,-0.000932,1.849029,2.421411,0.013232,1.446998,0.038826,10.671188,0.089134,0.683322,0.110734,0.0233,0.020386,0.000395,0.000024,-0.000001,-0,-0,0.113648,0.338912,0.105967,0.002378,0.088564,0.004914,10.706559,0.124505,0.718693,0.035371,0.007887,0.00358,0.002484,0.000012,-0,0,0,0,0.006791,0.030622,0.000969,0.000057,0.001169,0.000127,NotSpot
20,10.51238,3.313897,1.909824,1.386608,-0.10463,-0.499138,0.027358,-1.318717,-39.298244,-6.610328,4.738031,12.761294,0.686249,7.039366,0.429541,9.164653,-1.347727,0.196614,0.056969,0.047176,-0.021647,-0.001341,-0.000392,0.001125,0.000385,-0.186821,1.60549,1.807113,0.016668,1.249749,0.062416,9.908451,-0.603929,0.743798,0.112953,0.047722,0.009129,0.000665,-0.000019,0.000002,0,-0,0.169804,0.324636,0.100676,0.003065,0.093154,0.009882,10.562834,0.050454,1.398181,0.654383,0.00927,0.0047,0.002798,0.000097,0,-0,-0,0,0.011172,0.041223,0.001707,0.000089,0.001868,0.000184,NotSpot
18,9.720307,2.911326,1.4976,0.626306,0.100405,-0.104259,-0.656448,-0.594828,-5.804179,-5.035232,4.718954,12.32798,0.536178,7.180596,0.439427,9.135377,-0.58493,0.104557,0.087865,0.044328,-0.011641,0.000058,-0.000812,0.000726,0.001927,-0.06102,1.627726,1.856684,0.008875,1.258525,0.05316,10.015494,0.295187,0.880117,0.1118,0.04113,0.012025,0.000645,-0.000014,0.000001,0,-0,0.164955,0.329875,0.103059,0.00282,0.092475,0.008427,10.595147,0.87484,1.45977,0.579653,0.008897,0.004198,0.002748,0.000077,0,-0,-0,0,0.010347,0.039177,0.001543,0.000082,0.001699,0.000168,NotSpot
15,8.140667,2.073776,1.19757,0.977622,0.093616,-0.106841,-1.11366,6.121583,62.512642,-2.293724,4.220527,10.8954,0.560753,7.340827,0.448204,9.005593,0.864926,0.149228,0.06789,0.05373,0.001685,0.00072,-0.000586,-0.000223,0.001317,0.163388,1.652262,1.941021,0.011882,1.28548,0.047216,10.140876,2.000209,1.135283,0.111452,0.036819,0.01012,0.000641,-0.000002,0,0,0,0.15839,0.335387,0.105639,0.00262,0.091919,0.007248,10.626702,2.486035,1.621109,0.485826,0.00856,0.00375,0.00279,0.000058,0,-0,-0,0,0.00952,0.037052,0.001384,0.000075,0.001539,0.000153,NotSpot
7,7.435356,1.740382,1.615039,0.783826,-0.247582,0.069363,1.207221,-14.665356,-45.605202,-0.90917,3.742832,10.126729,0.697775,7.540022,0.449079,8.993173,1.557817,0.212923,0.099992,0.011453,0.011157,0.000365,0.000772,-0.000564,-0.001102,0.301461,1.687021,2.057433,0.017417,1.3257,0.043969,10.279698,2.844343,1.286526,0.111576,0.035094,0.002825,0.000632,0.000013,-0.000001,-0,0,0.149495,0.339166,0.107275,0.002454,0.09117,0.006385,10.656524,3.221168,1.663351,0.376825,0.008267,0.003384,0.002914,0.000039,0,0,-0,0,0.008737,0.034792,0.001226,0.000068,0.001388,0.00014,NotSpot
16,8.088667,2.227157,0.736836,0.406366,-0.290983,-0.284899,0.619258,11.779989,-13.359159,-1.896687,4.172056,11.369652,0.514771,7.778914,0.438488,9.19616,1.107493,0.184261,0.064714,0.026061,0.012631,0.000024,0.002286,-0.00022,-0.002539,0.275036,1.747842,2.20622,0.014368,1.372536,0.042457,10.422517,2.33385,1.226357,0.111841,0.034088,0.007415,0.000605,0.000026,-0.000001,-0,0,0.138514,0.339585,0.107106,0.002293,0.090075,0.005759,10.684558,2.595891,1.488398,0.262041,0.008025,0.0031,0.003089,0.000023,0,0,-0,0,0.008036,0.032393,0.001072,0.000061,0.001247,0.000128,NotSpot
9,8.90484,2.614006,1.132124,0.822763,-0.226684,0.069405,0.07367,3.022275,18.724041,-2.304645,4.656547,12.917976,0.601066,8.03433,0.416805,9.526679,0.62184,0.156326,0.067457,0.045397,0.008094,0.000617,0.002645,0.000057,-0.001594,0.178386,1.807364,2.343955,0.014053,1.419197,0.041545,10.557958,1.653118,1.031279,0.112055,0.03257,0.018134,0.000553,0.00003,-0.000001,-0,0,0.126491,0.336203,0.104962,0.002106,0.08872,0.005276,10.70984,1.805,1.183161,0.151882,0.007847,0.003255,0.002883,0.000008,0,0,-0,0,0.007476,0.029937,0.000928,0.000054,0.001121,0.000118,NotSpot
13,9.286729,2.960205,0.993426,0.116824,0.113059,-0.208036,-0.721366,-2.229779,36.692272,-3.836807,4.34903,11.536205,0.514047,6.966467,0.459575,8.930882,-0.355846,0.08726,0.076538,0.047642,-0.010487,-0.002988,-0.000961,0.000738,0.001633,-0.058363,1.578851,1.751359,0.008908,1.223571,0.058087,9.933784,0.647055,1.002901,0.111258,0.047539,0.017468,0.000629,-0.000011,0.000001,0,-0,0.176265,0.316197,0.096029,0.002476,0.089746,0.008994,10.609816,1.323087,1.678933,0.676032,0.008763,0.00422,0.002303,0.000072,0,-0,-0,0,0.01068,0.037897,0.001446,0.000077,0.001597,0.000154,NotSpot
7,7.748274,1.996668,0.643007,0.100557,0.186841,-0.102353,0.199191,3.745097,-47.271908,-1.253103,4.087805,10.238607,0.454755,7.101663,0.47524,8.758314,1.01004,0.131236,0.075079,0.023997,0.005826,-0.002204,-0.000473,0.000822,0.000849,0.182319,1.596696,1.819885,0.011948,1.249157,0.05168,10.052203,2.303929,1.293889,0.111228,0.043645,0.015446,0.000603,0.000002,0.000001,0,0,0.170319,0.323731,0.099619,0.002219,0.089741,0.007803,10.638574,2.8903,1.88026,0.58637,0.008458,0.003826,0.002351,0.000053,0,-0,-0,0,0.009933,0.035997,0.001307,0.000071,0.001455,0.000141,NotSpot
6,6.804131,1.405591,1.38842,0.392727,0.104352,0.113894,-1.80448,-0.050723,51.400043,0.409898,3.609644,9.248522,0.53592,7.293672,0.481054,8.70192,1.897789,0.206986,0.117435,0.033383,0.016563,-0.000783,0.000451,0.000425,-0.000843,0.357804,1.631976,1.937733,0.018514,1.291548,0.048419,10.190745,3.386615,1.488826,0.111598,0.042159,0.007292,0.000607,0.000018,-0,-0,0,0.161049,0.330222,0.102666,0.00203,0.089589,0.006936,10.666061,3.861931,1.964142,0.475316,0.00819,0.003511,0.002507,0.000035,0,-0,-0,0,0.009194,0.033973,0.001169,0.000065,0.001322,0.00013,NotSpot
7,7.211201,1.623104,0.764554,0.315251,-0.038648,-0.031017,-0.224348,-2.652999,14.177738,-0.543299,3.788788,9.823329,0.354786,7.541166,0.471274,8.866713,1.655512,0.191602,0.136016,0.051808,0.018382,0.00147,0.000677,-0.000149,-0.001051,0.379426,1.699126,2.104591,0.018411,1.343606,0.047733,10.338584,3.127383,1.471871,0.112055,0.04115,0.004255,0.000626,0.00003,-0.000001,-0,0,0.148951,0.333279,0.103917,0.001882,0.089035,0.006299,10.692168,3.480968,1.825456,0.353584,0.007964,0.003273,0.002727,0.000018,0,0,-0,0,0.00851,0.031801,0.001033,0.000059,0.001197,0.000119,NotSpot
11,7.931758,1.953532,1.063154,0.834743,-0.125377,0.154848,2.040743,2.326964,-68.394264,-1.72512,3.981252,10.694704,0.458858,7.817824,0.444312,9.171801,1.240042,0.195221,0.169467,0.036603,0.013454,0.003882,0.000226,-0.000831,0.000191,0.328084,1.76623,2.267735,0.025841,1.397603,0.046528,10.48245,2.550692,1.31065,0.11242,0.039464,0.016482,0.000643,0.000034,-0.000001,-0,0,0.135402,0.331934,0.102896,0.001747,0.088095,0.005767,10.715928,2.78417,1.544127,0.233478,0.007793,0.003096,0.002946,0.000004,0,0,-0,0,0.007943,0.029552,0.000904,0.000052,0.001084,0.00011,NotSpot
20,8.693591,2.698851,1.07339,0.446348,0.117992,-0.542293,-0.927844,16.421661,-3.02359,-3.325894,3.990879,10.535316,0.424067,6.883977,0.474392,8.695213,0.001622,0.081415,0.040169,0.005989,-0.010117,-0.004857,0.000118,0.000236,-0.000147,0.035258,1.52897,1.655149,0.010227,1.201994,0.060835,9.905275,1.211684,1.210062,0.109726,0.049469,0.023024,0.000528,-0.000005,0.000002,0,-0,0.182219,0.305832,0.090514,0.002232,0.087007,0.009075,10.627456,1.933865,1.932242,0.72218,0.008619,0.004016,0.001894,0.000065,0,-0,-0,0,0.010741,0.037009,0.001379,0.000074,0.001514,0.000143,NotSpot
4,7.321982,1.800601,0.643444,0.338374,0.070191,0.1458,0.418358,-7.629819,-19.011471,-0.818782,3.898788,9.456933,0.40565,7.002378,0.501008,8.526322,1.20434,0.14324,0.114451,0.002038,0.005941,-0.003597,0.000447,0.000965,-0.00088,0.259729,1.538935,1.706783,0.021184,1.2253,0.054174,10.0155,2.693518,1.489178,0.110003,0.046235,0.020619,0.000482,0.000007,0.000001,0,0,0.176858,0.314486,0.094647,0.00194,0.087402,0.007983,10.65351,3.331528,2.127188,0.63801,0.008345,0.003668,0.001946,0.000047,0,-0,-0,0,0.010067,0.035317,0.001258,0.000068,0.001388,0.000132,NotSpot
6,6.462741,1.389466,1.182815,0.341852,0.020249,0.105495,0.711697,0.611819,-18.228796,0.548504,3.565252,8.665843,0.546148,7.199288,0.516213,8.501608,2.038867,0.244186,0.149194,0.028419,0.017057,-0.000896,-0.000106,0.000843,-0.000647,0.421798,1.584338,1.839281,0.033995,1.268999,0.055521,10.152261,3.68952,1.650653,0.110607,0.045205,0.011259,0.000501,0.000021,0,-0,0,0.167072,0.32309,0.098745,0.001844,0.087733,0.00721,10.678717,4.215976,2.177109,0.526456,0.008098,0.003402,0.002128,0.000029,0,-0,-0,0,0.009372,0.033509,0.001136,0.000063,0.00127,0.000121,NotSpot
8,6.987833,1.392646,0.650214,0.100176,-0.006733,-0.043899,-0.332461,-0.211273,18.246138,-0.642257,3.846785,9.340914,0.408659,7.466262,0.511535,8.713264,1.725431,0.240956,0.174346,0.014197,0.020501,0.00237,-0.001489,0.000095,0.000663,0.429498,1.673211,2.044348,0.035944,1.325318,0.057189,10.303246,3.315414,1.589983,0.111253,0.044248,0.001748,0.000567,0.000031,-0,-0,0,0.153753,0.328358,0.101146,0.001808,0.087645,0.00664,10.702911,3.715079,1.989648,0.399665,0.007885,0.003214,0.002392,0.000013,0,0,-0,0,0.008707,0.031543,0.001015,0.000057,0.001159,0.000112,NotSpot
10,8.011881,1.893914,1.064818,0.447015,0.147939,0.037458,-0.197879,-5.005249,27.731911,-2.511716,4.038918,10.345313,0.320751,7.769189,0.483997,9.066267,1.054386,0.250276,0.176834,0.066803,0.017487,0.004712,-0.002297,-0.000731,0.001695,0.360307,1.759772,2.246507,0.037901,1.385553,0.056051,10.453167,2.441286,1.3869,0.111785,0.042435,0.015457,0.000651,0.000033,-0.000001,-0,0,0.138764,0.328715,0.101055,0.001716,0.087078,0.006133,10.725131,2.71325,1.658864,0.271964,0.00772,0.00308,0.002662,-0,0,0,-0,0,0.008138,0.029483,0.000896,0.000052,0.001057,0.000104,NotSpot
7,7.257039,1.861849,0.40005,0.395357,-0.053016,0.100122,-0.703483,-1.777854,65.134888,-1.866543,3.845209,8.833361,0.417577,7.059837,0.525023,8.390277,1.133238,0.22794,0.106375,0.021533,0.003103,-0.003339,0.000661,0.000712,-0.001615,0.355847,1.494809,1.632879,0.037947,1.216293,0.061215,10.034881,2.777842,1.644604,0.107833,0.044071,0.025128,0.000292,0.000011,0.000001,0,0,0.177032,0.31023,0.091879,0.002203,0.085332,0.007643,10.671427,3.414388,2.28115,0.636546,0.008218,0.003271,0.001592,0.000039,0.000001,-0,-0,0,0.009897,0.034948,0.001227,0.000066,0.001332,0.000125,NotSpot
9,6.457451,1.352564,1.268692,0.224424,0.024616,-0.138195,0.655211,9.023078,-24.312939,-0.140553,3.541997,8.422817,0.67229,7.277974,0.55094,8.466061,2.00861,0.312162,0.137346,0.017318,0.012229,-0.000191,-0.000807,0.000539,-0.000196,0.466826,1.56473,1.802859,0.051027,1.260578,0.065257,10.169157,3.711706,1.703096,0.108648,0.04347,0.014402,0.000326,0.000022,0.000001,0,0,0.16652,0.320196,0.096672,0.002334,0.086016,0.00704,10.694525,4.237074,2.228464,0.525368,0.007989,0.003043,0.001793,0.000023,0.000001,-0,-0,0,0.00924,0.033354,0.001121,0.000061,0.001228,0.000115,NotSpot
3,7.038803,1.427081,0.989068,0.010904,0.054081,0.246844,0.972048,-10.341047,-25.014462,-0.448917,3.85756,9.749911,0.588281,7.577187,0.552923,8.801005,1.762203,0.287225,0.147895,0.025434,0.016326,0.00257,-0.002473,-0.000144,0.001115,0.409687,1.690228,2.065791,0.045292,1.319826,0.06682,10.321678,3.282876,1.520673,0.109477,0.04252,0.000062,0.000433,0.000027,0,-0,0,0.151935,0.326898,0.099831,0.002348,0.086272,0.006598,10.716927,3.678124,1.915921,0.395248,0.007786,0.002902,0.002094,0.000008,0.000001,-0,-0,0,0.008594,0.031587,0.001012,0.000057,0.001128,0.000107,NotSpot
18,8.474333,2.174165,1.057813,0.20278,0.331039,-0.353952,-1.188383,11.132983,12.113551,-3.029197,4.231202,11.483389,0.531028,7.911726,0.526908,9.266211,0.791878,0.243562,0.146221,0.119241,0.015721,0.003562,-0.002853,-0.00066,0.001358,0.270542,1.802546,2.310907,0.037372,1.384528,0.065544,10.475189,2.000856,1.208979,0.110189,0.04062,0.015113,0.000573,0.000028,-0.000001,-0,0,0.135697,0.32823,0.100297,0.002243,0.085982,0.006173,10.737679,2.263347,1.471469,0.26249,0.007625,0.002814,0.002411,-0.000005,0,0,-0,0,0.008027,0.029706,0.000903,0.000052,0.001036,0.000099,NotSpot
7,6.952446,1.883802,0.607784,0.062906,0.042688,0.024745,0.24384,-4.783593,-43.267117,-1.213113,3.583912,8.454995,0.541578,7.270866,0.543376,8.435525,1.483079,0.290561,0.100755,0.033096,0.000433,-0.001543,-0.000501,0.000318,-0.000356,0.424411,1.492629,1.64062,0.050459,1.221262,0.070147,10.107615,3.155169,1.67209,0.104877,0.037463,0.028355,0.000059,0.000014,0.000002,0,0,0.170695,0.311046,0.091401,0.002592,0.083679,0.006812,10.692163,3.739717,2.256638,0.584548,0.00809,0.002662,0.001322,0.000031,0.000001,-0,-0,0,0.00943,0.034684,0.001204,0.000064,0.00128,0.000119,NotSpot
6,6.349729,1.579777,1.282601,0.392404,0.269559,-0.122026,-1.436645,2.239407,50.29369,0.68958,3.385615,8.736019,0.900598,7.523022,0.577676,8.650337,2.300609,0.336121,0.110417,0.013755,0.004622,0.00073,-0.001557,-0.000035,0.000962,0.460294,1.594872,1.858734,0.054492,1.265451,0.073725,10.239503,3.889774,1.589166,0.105854,0.037061,0.016394,0.000106,0.000019,0.000001,0,0,0.159309,0.321647,0.096574,0.002755,0.084598,0.006431,10.713326,4.363598,2.062989,0.473824,0.007875,0.002447,0.001518,0.000016,0.000001,-0,-0,0,0.008804,0.033313,0.001113,0.00006,0.001189,0.00011,NotSpot
9,7.199142,1.486432,1.347466,0.49656,0.197605,-0.088569,0.652986,2.665632,-14.491388,0.357594,3.957178,11.125906,0.847798,7.861014,0.585564,9.138829,1.939688,0.2639,0.102307,0.050723,0.006854,0.001979,-0.001901,-0.000557,0.000831,0.315484,1.748997,2.16343,0.042203,1.325976,0.075045,10.392283,3.193142,1.253454,0.106843,0.036101,0.000648,0.000243,0.00002,0.000001,-0,0,0.143592,0.328821,0.100042,0.00277,0.085064,0.006159,10.734044,3.534903,1.595215,0.341761,0.00768,0.002341,0.001845,0.000002,0.000001,-0,-0,0,0.008176,0.031748,0.001016,0.000056,0.001102,0.000103,NotSpot
2,6.766484,1.830971,1.421682,0.653245,0.201385,0.107697,0.706799,-18.689211,-40.358505,1.062534,3.692592,10.184308,0.978627,7.898806,0.588938,9.056359,2.289876,0.294068,0.076139,0.002346,-0.00232,0.00157,-0.001565,-0.00056,0.001369,0.372553,1.665215,1.978155,0.046496,1.279722,0.079662,10.355157,3.588673,1.298798,0.102545,0.026943,0.01699,-0.000129,0.000014,0.000001,0,-0,0.146479,0.325087,0.09751,0.002961,0.083378,0.005601,10.7342,3.967716,1.67784,0.379043,0.007766,0.001655,0.001332,0.000008,0.000001,-0,-0,0,0.008089,0.033174,0.001098,0.000059,0.001149,0.000107,NotSpot
