@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute class {Spot,NotSpot}

@data
90,53.64069,13.4766,8.771584,4.935522,1.593985,-3.170754,-3.850559,84.095909,54.607368,-27.183706,14.025126,104.607292,34.845257,72.556984,9.932043,36.580154,-17.060535,3.397687,1.611433,0.786465,0.0285,-0.03091,-0.007889,0.004282,0.006776,-5.795585,1.856836,7.349204,1.827176,7.998499,1.036456,28.89187,-24.748819,-7.688284,0.190975,0.13207,0.088539,0.00179,-0.000147,-0.000002,0.000001,0,-0.411584,0.372771,0.133122,0.016259,0.145002,0.044346,Spot
121,60.548866,19.868183,11.180125,8.823228,0.497677,-4.736614,-3.636032,4.820412,168.241272,-39.871536,8.545398,123.206429,36.993221,74.458977,10.922364,37.871307,-22.677559,3.695331,1.830504,1.288649,0.014543,-0.048481,-0.003322,0.010527,0.000756,-6.814485,0.929106,8.066842,1.626894,8.235297,1.118858,28.986902,-31.561964,-8.884405,0.195337,0.139723,0.105675,0.001323,-0.000166,-0,0.000001,-0,-0.440735,0.342476,0.118471,0.017496,0.145198,0.046598,Spot
72,59.163857,18.840813,11.207246,1.721678,-1.26036,0.375579,6.839551,-30.851725,-160.343582,-31.769737,7.36019,115.671021,41.725929,74.329826,11.186404,37.853241,-21.310616,3.750259,1.839501,1.19865,-0.01418,-0.045895,0.005167,0.008041,-0.006959,-6.78841,1.042193,8.517694,1.667311,8.315792,1.130503,28.956085,-30.207771,-8.897156,0.198118,0.1418,0.108109,0.000692,-0.000163,0.000001,0.000001,-0,-0.448026,0.351141,0.1245,0.01722,0.148176,0.047507,Spot
67,54.17342,13.898129,10.452652,2.736213,-1.799688,1.628309,3.824706,22.033846,5.68014,-27.086994,8.489082,86.600677,46.672749,72.121132,10.674398,36.599972,-17.573448,3.540937,1.611905,0.669993,-0.035738,-0.02587,0.008478,0.001092,-0.006576,-5.822835,1.950092,8.496859,1.754005,8.218355,1.071904,28.790758,-25.382662,-7.809214,0.198547,0.135953,0.097808,-0.000048,-0.000137,0.000003,0.000001,-0,-0.432308,0.401304,0.15473,0.015489,0.15474,0.048218,Spot
36,45.719303,7.861343,7.770993,0.081593,-0.093707,0.774942,-3.679216,-79.765984,-65.225876,-15.550743,11.432224,58.894413,45.023895,68.25367,9.516694,34.642567,-11.076736,3.182518,1.21685,0.05412,-0.037755,-0.000625,0.003215,-0.004064,0.001298,-4.453488,2.353488,7.951941,1.959605,7.951829,0.958374,28.497927,-17.221376,-6.14464,0.194668,0.123796,0.07799,-0.000841,-0.000096,0.000004,0,-0,-0.396454,0.471886,0.203604,0.012999,0.16488,0.049365,Spot
31,37.590607,7.637649,6.128245,2.932611,1.032076,0.099972,-4.713386,61.284679,134.097839,-1.423208,8.657551,47.169079,26.354975,63.410202,7.970763,32.61504,-4.975567,2.810999,0.792182,0.32429,-0.028382,0.016616,-0.004268,-0.005715,0.00532,-3.27889,2.231161,6.968992,1.780529,7.553528,0.814483,28.104441,-9.486166,-4.510599,0.186483,0.107704,0.052965,-0.00163,-0.000048,0.000004,-0,-0,-0.347153,0.541049,0.259813,0.011047,0.177286,0.049642,Spot
45,40.555378,5.216421,5.124907,4.422419,0.705165,-2.3811,-6.485773,69.967621,311.210693,-4.513933,12.586724,73.474144,28.883987,69.342422,8.261731,33.918419,-6.636959,2.956615,1.100263,0.170914,0.011718,-0.000287,-0.001289,-0.001441,0.004296,-3.885964,2.31368,6.38446,2.478623,7.560005,0.952431,28.562281,-11.993097,-5.356138,0.180924,0.118824,0.051852,0.001623,-0.000095,-0.000003,0,0,-0.351599,0.442267,0.174678,0.014797,0.14647,0.044543,Spot
45,49.9702,10.455698,8.167572,1.312177,0.673463,0.838435,6.631147,-15.376281,-281.057465,-19.935448,14.333769,103.333527,30.991917,72.621765,9.734732,35.87096,-14.099239,3.321566,1.357707,0.591223,0.037186,-0.01908,-0.005783,0.001916,0.003078,-5.270495,2.226497,7.078701,2.745095,7.888244,1.095145,28.761175,-21.209024,-7.109785,0.186887,0.12765,0.081557,0.001689,-0.00013,-0.000002,0.000001,0,-0.396094,0.405443,0.151706,0.017398,0.144226,0.048869,Spot
67,54.362404,13.006624,6.818702,3.48407,0.53706,2.135488,-0.896451,-67.390839,-29.69215,-23.309399,14.341942,122.352623,35.9259,74.455345,10.696796,37.136444,-17.22596,3.586511,1.471762,1.136602,0.046243,-0.030729,-0.005364,0.002837,-0.000832,-6.194875,1.773097,7.655614,2.593692,8.108574,1.178076,28.86281,-25.499594,-8.273634,0.190344,0.13599,0.100317,0.001609,-0.00015,-0.000001,0.000001,0,-0.426652,0.377012,0.135865,0.019299,0.143477,0.051401,Spot
58,53.761497,13.305686,6.494287,0.353067,0.070948,0.029751,-3.710706,-1.579707,354.711029,-19.446905,13.132861,115.080154,39.377235,74.338081,10.9354,37.259518,-16.50198,3.64845,1.618735,0.983569,0.031228,-0.03181,-0.000948,0.003146,-0.002662,-6.250753,1.623519,7.967719,2.320065,8.178384,1.185495,28.847572,-24.913925,-8.411945,0.192381,0.14428,0.100701,0.001362,-0.000151,0,0.000001,-0,-0.437362,0.375299,0.135626,0.020127,0.145269,0.051768,Spot
67,51.759117,12.614106,8.57224,1.580118,-0.664788,-1.773041,7.483373,32.714561,-462.678009,-22.766464,9.829502,86.900803,35.095352,72.221962,10.404012,36.303192,-15.455925,3.478526,1.628831,0.448109,0.001526,-0.024076,0.002799,0.003218,-0.000641,-5.555466,1.86974,7.827273,1.891708,8.078033,1.117617,28.705713,-23.053404,-7.597479,0.193602,0.145731,0.087391,0.000951,-0.000131,0.000002,0.000001,-0,-0.426724,0.407045,0.155665,0.019409,0.150486,0.050056,Spot
81,46.430241,10.502213,8.006336,0.431144,-0.087715,-2.723631,-4.822394,66.052719,341.665131,-18.077404,8.622574,60.040928,25.42762,68.498009,9.23807,34.705456,-11.724785,3.156669,1.42108,0.057028,-0.026479,-0.010942,0.003034,0.001323,0.00156,-4.52072,1.986358,7.236335,1.520778,7.817204,0.990468,28.442043,-17.988197,-6.263412,0.191912,0.138704,0.066183,0.000388,-0.000095,0.000004,0,-0,-0.396798,0.460762,0.193401,0.017032,0.159281,0.047592,Spot
40,39.904125,6.631536,5.685494,5.629601,0.019643,0.584599,0.607369,-61.322338,-95.53286,-6.68743,7.374665,48.915009,16.380123,63.800316,7.700518,32.970745,-6.93338,2.804188,1.064585,0.295974,-0.042137,0.001827,0.00145,-0.001324,-0.000695,-3.572799,1.857466,6.375101,1.374847,7.43238,0.830544,28.080727,-11.823399,-4.890018,0.185875,0.125843,0.041596,-0.000284,-0.000052,0.000004,-0,-0,-0.353314,0.519097,0.24029,0.013647,0.1706,0.046763,Spot
22,36.15675,6.227129,4.501268,2.305901,-0.602451,-0.528177,4.309381,5.374962,-404.195801,-0.58004,9.908885,56.968327,25.060354,67.252319,7.595468,32.353146,-3.803604,2.77111,0.669784,0.462169,-0.001327,0.000633,0.003565,0.00309,-0.001142,-2.978724,2.382941,6.151306,2.62597,7.3274,0.944514,28.299696,-7.857054,-4.05345,0.176535,0.100254,0.034581,0.00119,-0.000062,-0.000003,0,0,-0.311371,0.489042,0.208805,0.013212,0.14997,0.046229,Spot
36,41.680389,6.805133,5.547601,3.909652,-0.113878,1.061161,2.310496,-32.634621,72.325897,-8.443081,12.789914,79.534393,30.438412,70.113617,8.922057,33.890842,-7.789547,3.043365,0.852671,0.022485,0.024969,-0.001577,-0.000232,-0.00092,-0.00095,-3.918521,2.647641,6.807509,3.278705,7.616179,1.083045,28.484402,-13.195988,-5.406441,0.182427,0.104438,0.065211,0.001557,-0.00009,-0.000003,0,0,-0.352077,0.468078,0.193547,0.01555,0.147552,0.051128,Spot
58,43.212704,6.867534,3.602521,3.025498,0.726892,0.686514,-3.29618,36.210945,192.510574,-6.290511,14.530656,94.907425,34.571953,71.713127,9.780936,34.935333,-8.27737,3.238649,0.894098,0.411596,0.052193,-0.001129,-0.004891,-0.005639,0.00167,-4.544343,2.650331,7.169755,3.528267,7.807398,1.163281,28.584358,-14.628345,-6.350975,0.185756,0.107064,0.089084,0.001839,-0.000109,-0.000002,0,0,-0.381903,0.44959,0.181223,0.017316,0.1462,0.054307,Spot
27,42.140007,6.592439,3.737748,1.754614,1.18498,0.786287,1.586736,15.571029,-300.315308,-1.100076,14.257122,91.317253,36.56179,71.61451,9.978095,35.138878,-7.001129,3.285117,0.875482,0.431105,0.05959,-0.002371,-0.006755,-0.004344,0.004341,-4.591704,2.574653,7.291208,3.360175,7.862912,1.169628,28.581715,-13.558292,-6.557163,0.18684,0.122037,0.086527,0.00197,-0.000114,-0.000001,0.000001,-0,-0.395404,0.443432,0.177635,0.018401,0.146847,0.055255,Spot
31,41.480484,7.1349,3.096605,0.356046,0.975114,0.383516,-3.766663,-51.786411,282.046875,-4.394341,12.164707,71.679939,32.693016,69.774193,9.471187,34.567886,-6.912598,3.167454,1.009777,0.029227,0.037076,-0.006779,-0.003925,0.000679,0.0029,-4.206459,2.400343,7.053246,2.815482,7.765905,1.101618,28.466307,-13.014177,-6.10158,0.186548,0.13396,0.070344,0.001898,-0.000103,0.000001,0,-0,-0.390851,0.455453,0.186527,0.01871,0.150321,0.053751,Spot
31,39.539772,4.732576,4.539734,3.576153,0.195053,-1.264345,0.004148,6.242507,-177.807968,-3.768994,9.201076,51.42939,22.951094,66.519737,8.386644,33.548153,-5.991619,2.935387,1.057091,0.309272,-0.004281,-0.010087,0.001665,0.003327,-0.001888,-3.683206,2.053155,6.446382,2.023938,7.526117,0.974123,28.240988,-11.298784,-5.307165,0.184906,0.135891,0.048615,0.001591,-0.000079,0.000003,0,-0,-0.369412,0.483056,0.207866,0.017815,0.156903,0.049962,Spot
40,37.393475,5.484178,5.19188,2.488778,-0.873361,-0.015342,2.02459,46.599575,156.578659,-2.196481,6.914534,43.180462,11.215047,62.37999,6.970131,32.400246,-4.993229,2.666275,0.95851,0.388534,-0.039402,-0.009105,0.00582,0.003076,-0.005046,-3.236251,1.646057,5.692652,1.267335,7.177031,0.812536,27.926065,-9.467409,-4.47418,0.180754,0.129621,0.025056,0.001066,-0.000049,0.000004,0,-0,-0.335431,0.518362,0.237679,0.015507,0.165929,0.044628,Spot
37,33.734741,9.920763,5.046986,0.827408,-1.068814,0.229156,5.127686,3.599788,-186.893341,-5.701185,18.160952,203.071838,10.643081,107.304672,5.985326,34.872353,1.137611,0.744409,0.580014,0.158811,-0.007388,-0.000559,0.007348,-0.004214,-0.003548,-1.165613,5.236317,17.238136,0.316373,9.407469,0.491342,31.511011,-2.22373,-3.361341,0.166285,0.10112,0.062488,0.001134,-0.000078,-0,0,0,0.002678,0.566426,0.276198,0.009338,0.223159,0.033995,Spot
50,38.499424,13.405496,4.69067,2.877085,-0.335076,0.97886,0.464732,32.489014,111.486717,-15.219081,19.800138,223.822388,13.107892,108.869606,6.3511,35.69141,-2.808014,0.81188,0.681222,0.155248,-0.032712,-0.003607,-0.000172,-0.00446,0.000788,-1.648349,5.27279,17.38068,0.406778,9.415123,0.512469,31.520321,-6.979103,-4.171089,0.164205,0.094056,0.080223,-0.000063,-0.000082,0.000003,-0,-0,-0.010075,0.564538,0.274687,0.009291,0.222344,0.035133,Spot
50,38.861649,12.379702,6.316054,2.125363,1.374294,-0.014972,-5.49234,-24.758184,18.835279,-16.570393,20.175856,223.693359,11.402461,108.201996,6.263499,35.482292,-3.379356,0.878586,0.663414,0.092466,-0.047184,-0.005335,-0.00669,-0.000598,0.00649,-1.634466,5.298175,17.531103,0.447672,9.408089,0.501116,31.42555,-7.436098,-4.056742,0.163875,0.090243,0.07792,-0.001193,-0.000076,0.000005,-0,-0,-0.004288,0.575473,0.284754,0.008668,0.225768,0.03528,Spot
27,34.335434,9.070848,3.957907,2.463523,0.835148,0.650957,-0.563134,-10.081759,-18.915165,-7.576463,18.962908,201.230026,7.638199,105.388344,5.73883,34.274643,-0.060791,0.743006,0.562399,0.204939,-0.044618,-0.003265,-0.005411,0.0037,0.003422,-1.100466,5.298693,17.601721,0.351398,9.381146,0.471852,31.232107,-3.103327,-3.042536,0.16557,0.090132,0.055085,-0.002093,-0.000063,0.000007,-0,-0,0.020353,0.596171,0.304242,0.007931,0.232749,0.034342,Spot
27,39.670895,14.55775,5.980828,0.60237,-0.449775,2.980216,1.244256,-34.664589,-51.78429,-9.179293,20.601921,243.752609,17.765251,111.181541,6.820808,36.806496,-2.864399,0.961478,0.755094,0.386951,0.00845,-0.015792,0.002967,-0.001936,-0.002569,-2.103523,5.094657,16.229515,0.47122,9.318675,0.585264,31.635412,-8.035482,-5.171083,0.160774,0.120999,0.081636,0.001049,-0.000126,-0,0,0,-0.041861,0.538216,0.25298,0.012213,0.220554,0.043395,Spot
73,47.160851,19.558401,8.996987,1.103661,0.19729,2.003794,1.501365,-54.696217,-67.047134,-27.451727,22.033325,269.298279,24.22064,112.961121,7.254602,37.87904,-9.281811,1.125348,0.947154,0.700839,-0.021881,-0.023192,-0.004136,0.000341,0.002938,-2.773341,5.035361,15.987412,0.653975,9.318876,0.610511,31.660007,-15.500843,-6.219032,0.158361,0.120235,0.096271,0.000096,-0.000131,0.000002,0,-0,-0.058145,0.530681,0.246986,0.012385,0.218916,0.046048,Spot
78,46.005371,18.131775,8.788556,0.87871,0.898217,-2.200497,-2.539145,78.169312,109.645805,-26.04162,21.698055,262.131989,21.631491,112.13269,7.140962,37.498447,-8.506924,1.143218,0.88393,0.579087,-0.047001,-0.017768,-0.007329,0.002683,0.007462,-2.606234,5.136477,16.528591,0.660267,9.324439,0.593539,31.568016,-14.437355,-5.930431,0.158264,0.115152,0.095626,-0.000805,-0.000119,0.000005,0,-0,-0.052514,0.544239,0.25857,0.01168,0.222732,0.047062,Spot
27,37.485588,12.449627,5.445893,1.916323,0.481506,-0.290193,-0.976365,-43.865929,-79.869446,-8.920057,19.709316,225.720718,13.325526,108.810562,6.505174,35.804195,-1.681393,0.831641,0.686394,0.184446,-0.057907,-0.002599,-0.003039,0.001458,0.00462,-1.702481,5.306587,17.449255,0.43808,9.324781,0.541277,31.365173,-6.120415,-4.439022,0.160706,0.108796,0.07674,-0.001518,-0.000092,0.000006,0,-0,-0.02483,0.574133,0.284749,0.01038,0.23109,0.04629,Spot
69,47.485947,20.721685,6.900795,1.216317,0.322125,0.696579,-3.120951,55.250347,150.038956,-26.406162,22.151726,263.802399,24.185331,112.313194,7.241039,37.883694,-9.602253,1.108686,0.908202,0.754144,0.016449,-0.027591,-0.00215,0.003586,-0.00033,-2.771033,4.905859,15.293931,0.644324,9.279061,0.646612,31.624847,-15.861099,-6.258846,0.157782,0.133772,0.090445,0.000953,-0.000154,-0.000001,0,0,-0.066435,0.53546,0.252844,0.015116,0.227793,0.05109,Spot
105,56.240265,26.796143,14.899054,7.306614,0.679807,-1.290766,-5.123499,-89.787582,66.972359,-49.001808,21.100611,287.98761,34.459175,114.19474,7.713973,39.033516,-17.206749,1.30171,1.226904,0.952795,-0.006251,-0.037193,-0.004139,0.008314,0.003418,-3.481409,4.775218,14.791062,0.806221,9.264852,0.676435,31.660879,-24.579386,-7.372637,0.155033,0.138148,0.102616,0.000342,-0.000159,0.000001,0,-0,-0.085731,0.523203,0.243161,0.015961,0.226373,0.054865,Spot
91,51.819481,23.090717,10.629903,4.395457,-0.546333,-2.166229,7.575032,14.024397,-220.438522,-38.116077,21.999369,277.85144,30.280991,113.338257,7.592702,38.50161,-13.317871,1.198193,1.104934,0.829838,-0.026616,-0.024833,-0.002482,0.006112,0.002881,-3.132965,4.964213,15.666902,0.717071,9.270356,0.659097,31.574572,-20.244909,-6.927038,0.155025,0.136574,0.100045,-0.00024,-0.000142,0.000003,0,-0,-0.081594,0.535888,0.253972,0.015749,0.230826,0.056706,Spot
73,39.925701,14.342311,5.336157,4.48599,-0.511637,-1.255165,-1.181583,74.346352,166.391281,-15.192478,20.486015,235.555389,17.420549,109.860893,6.908414,36.534767,-3.390934,0.871987,0.747615,0.350283,-0.040407,0.000507,0.001792,-0.002105,0.001688,-1.969885,5.267237,17.168653,0.465907,9.282505,0.600613,31.371613,-8.554089,-5.163155,0.157939,0.129862,0.082012,-0.000699,-0.000106,0.000004,0,-0,-0.053934,0.568418,0.282057,0.014576,0.239991,0.05651,Spot
96,49.166096,22.993963,10.601718,2.862926,0.827899,-2.637047,-0.090164,-42.157795,-130.821075,-36.458607,21.13702,249.1539,23.357456,110.375587,7.124084,37.505779,-11.660316,1.134696,0.869559,0.650817,0.014249,-0.026561,-0.005221,0.006867,0.002105,-2.655073,4.925499,15.519543,0.659993,9.308187,0.652864,31.459743,-17.706352,-6.046036,0.157912,0.133711,0.090885,0.000859,-0.000157,-0.000001,0,0,-0.066684,0.56928,0.285701,0.016539,0.247623,0.054775,Spot
192,56.547329,28.911337,16.002287,10.597407,0.348882,-8.801055,-2.654037,194.50264,135.243484,-55.511032,19.30887,268.403503,33.48605,112.244987,7.60254,38.56604,-17.981289,1.248258,1.108597,0.910492,0.010008,-0.034338,-0.00033,0.010853,0.001168,-3.267347,4.82849,15.118712,0.723893,9.274006,0.685803,31.500698,-25.046631,-7.065342,0.154824,0.140531,0.102679,0.000632,-0.000161,-0.000001,0,0,-0.088387,0.556681,0.275726,0.017685,0.248467,0.05856,Spot
64,49.420204,22.582724,7.048871,3.316118,-1.116406,0.430806,3.892083,-91.473465,15.97394,-32.947712,22.049726,260.488983,29.122038,111.496376,7.501255,38.010384,-11.409821,1.163773,0.929025,0.75357,0.007893,-0.020505,0.00513,0.005551,-0.003514,-2.846368,5.01114,15.921558,0.688968,9.262475,0.67396,31.420397,-17.999807,-6.589987,0.154712,0.142912,0.098802,0.000406,-0.000142,-0,0,0,-0.087001,0.566146,0.284848,0.018095,0.254541,0.060701,Spot
41,37.461029,12.590672,6.078949,3.099017,-1.121003,3.343561,3.335706,-34.064358,-166.95311,-9.610741,19.974161,222.06366,17.076036,108.225487,6.849412,36.122017,-1.339012,0.848038,0.677453,0.17831,0.001707,0.003686,0.007037,-0.003747,-0.003466,-1.703801,5.270218,17.234533,0.461528,9.262465,0.62029,31.224247,-6.236782,-4.89777,0.157736,0.14042,0.079655,0.000225,-0.000104,0.000001,0,0,-0.062339,0.593681,0.310067,0.017705,0.264306,0.061303,Spot
78,45.343102,21.339968,9.459938,1.634197,-0.25684,-1.413996,4.116811,-27.012241,-216.931259,-29.16571,19.391865,222.838699,23.043573,107.463913,6.958843,36.597633,-8.745468,0.966263,0.731015,0.491523,0.021713,-0.014836,0.003684,0.004211,-0.001398,-2.188801,5.111162,16.586348,0.51909,9.327115,0.639391,31.174883,-14.168219,-5.42275,0.157648,0.127219,0.097435,0.000891,-0.00014,-0.000002,0,0,-0.067006,0.622676,0.342841,0.017666,0.283594,0.057661,Spot
41,40.322685,16.512188,6.488374,5.138066,-0.545236,1.32327,-2.995855,12.801543,131.878677,-15.16188,19.044165,215.614822,19.364815,106.939125,6.906627,36.206543,-4.116142,1.003202,0.670301,0.212131,0.040133,-0.006533,0.010155,0.000398,-0.006497,-1.885633,5.179377,16.895748,0.551507,9.284376,0.635629,31.09861,-9.224075,-5.107933,0.157208,0.132796,0.093735,0.001002,-0.000124,-0.000003,0,0,-0.069323,0.630047,0.35227,0.018336,0.292701,0.059431,Spot
41,42.82201,14.064745,10.508177,6.969836,0.498323,5.295226,-0.056468,-134.58757,-215.773163,-17.603085,24.323507,284.619232,38.590942,113.80761,15.846016,37.24971,-5.5723,1.374419,0.853921,0.387656,0.047028,-0.000182,-0.001491,-0.00576,0.000693,-2.615996,5.577408,18.446863,1.016991,9.240396,0.981365,30.724474,-12.097536,-6.525236,0.130647,0.115055,0.107692,0.000049,-0.000177,-0.000001,0,0,-0.0921,0.495488,0.208961,0.012255,0.181333,0.038461,Spot
55,38.650021,13.669538,9.040675,5.356207,2.362293,0.662759,-12.792941,58.080639,368.266998,-9.985071,21.668863,256.271149,39.108437,112.71817,15.500376,36.649712,-2.000309,1.257021,0.772385,0.116669,0.033946,0.004414,-0.010004,-0.006537,0.009118,-2.146075,5.564821,18.493843,0.923246,9.281561,0.973061,30.699841,-7.95018,-5.949871,0.132416,0.130855,0.086744,-0.00052,-0.000156,0.000002,0,0,-0.085183,0.498633,0.210696,0.014049,0.181936,0.040712,Spot
101,57.505558,22.685984,20.505596,3.087603,-1.251497,-0.683175,3.769944,-31.899187,155.033829,-46.279182,28.393143,350.354889,74.353813,118.818085,18.18836,39.944622,-17.560936,1.798301,1.350742,1.003213,0.032549,-0.021203,0.00525,0.004894,-0.007524,-4.152256,5.194352,16.303854,1.532237,9.077965,1.138511,30.870449,-26.635109,-9.074173,0.137782,0.125845,0.124821,0.000027,-0.000223,-0,0,0,-0.138806,0.451614,0.177673,0.015468,0.175249,0.043505,Spot
55,50.619774,21.793608,9.002127,3.206584,-0.018216,0.684391,0.747736,9.851995,-187.131409,-27.589151,27.743958,321.347992,69.232803,117.436546,17.77108,39.157486,-11.462288,1.573461,1.075727,0.893766,-0.001788,-0.014944,0.000482,0.000416,0.002455,-3.542954,5.29445,16.757639,1.308883,9.103524,1.116008,30.831011,-19.788763,-8.326475,0.145372,0.126729,0.112061,-0.000118,-0.000197,0.000002,0,-0,-0.130704,0.463031,0.185587,0.016853,0.177593,0.044846,Spot
55,50.579159,23.057459,9.031778,4.683311,0.453431,0.754709,-0.084058,-60.212074,41.658623,-27.405926,27.87417,319.901917,70.820175,117.40464,17.937193,39.225468,-11.353691,1.547635,1.100288,1.010677,0.049158,-0.017874,-0.004707,0.002859,0.000616,-3.6586,5.235541,16.360653,1.319357,8.976039,1.16229,30.744921,-19.834238,-8.480547,0.140308,0.127173,0.114154,-0.000328,-0.000224,-0,0.000001,0,-0.12729,0.481775,0.201044,0.015684,0.182938,0.041829,Spot
251,67.814621,33.470692,26.669924,16.178904,-1.663771,-10.949749,7.224671,241.859482,-233.401367,-76.319519,24.39082,358.600677,96.61895,119.980865,19.12924,40.971333,-26.843288,1.992493,1.694099,1.126246,0.011176,-0.035463,0.007408,0.013763,-0.009396,-4.812839,4.828957,14.617245,1.810092,8.973372,1.226527,30.857618,-36.957001,-10.113714,0.146194,0.134268,0.124739,0.000109,-0.000236,0,0.000001,0,-0.155723,0.453466,0.181484,0.016997,0.180873,0.044523,Spot
119,60.845448,29.987516,14.892277,10.56098,-1.722053,-2.208501,2.096209,-126.116112,82.03714,-55.440773,27.172081,337.610809,86.568459,118.457108,18.675591,40.18858,-20.656868,1.608487,1.569906,1.060158,-0.027799,-0.032009,0.010791,0.010275,-0.006923,-4.238551,4.97812,15.234617,1.458129,8.982486,1.195104,30.808153,-30.037294,-9.380426,0.146924,0.127509,0.126607,0.000456,-0.00021,0.000001,0.000001,-0,-0.147826,0.469943,0.193993,0.017091,0.184904,0.044744,Spot
27,31.286905,12.124253,10.252602,0.65899,1.633065,1.154059,2.570327,48.122261,-43.790432,2.530642,16.298899,202.04007,35.051609,108.854446,14.918604,34.975979,3.689074,0.869764,0.718407,0.254471,0.035622,0.004819,-0.015847,-0.007017,0.010446,-1.333701,5.398316,17.74781,0.655042,8.975787,1.022814,30.327858,-0.959047,-4.648121,0.13884,0.12091,0.068767,-0.001525,-0.000156,0.000003,0,0,-0.050837,0.566837,0.270263,0.01305,0.20096,0.036706,Spot
59,45.516243,21.18751,7.387957,5.938542,1.297494,-0.499843,0.7464,43.668289,-163.449066,-19.738094,25.059237,280.321594,63.14151,114.589241,17.287016,38.058113,-7.45813,1.241981,0.965808,0.780914,0.019489,-0.01236,-0.009566,0.000491,0.008828,-2.988703,5.299936,16.826509,0.996528,8.989797,1.153986,30.568506,-14.947737,-7.489607,0.133176,0.132807,0.109529,-0.000643,-0.000199,0.000002,0.000001,0,-0.10916,0.529298,0.240747,0.01474,0.197195,0.040215,Spot
114,61.425156,31.971428,21.914768,6.657808,-0.009031,-3.504344,-5.710454,-152.669144,186.103943,-60.544003,24.169588,315.890472,82.707542,117.056946,18.415199,39.825165,-21.599991,1.833596,1.266805,1.031605,-0.010793,-0.031041,0.003901,0.010968,-0.002644,-4.132005,4.940046,15.159239,1.621975,8.976083,1.223796,30.676338,-30.748817,-9.148827,0.139773,0.130873,0.130533,0.00029,-0.000211,0.000001,0.000001,-0,-0.139433,0.507296,0.225266,0.015747,0.197324,0.041934,Spot
137,56.844261,28.901358,15.774446,3.953531,-1.703054,-5.36681,2.960153,132.457901,1.859589,-48.629333,25.256859,303.954895,73.000786,115.56324,17.972359,39.224354,-17.619907,1.687534,1.134211,0.908701,-0.031975,-0.032089,0.013301,0.011787,-0.010055,-3.730445,4.993661,15.398438,1.462304,8.965741,1.195286,30.621323,-26.222939,-8.603031,0.135353,0.132459,0.130183,0.001122,-0.000189,-0,0.000001,-0,-0.133078,0.52311,0.238947,0.015402,0.202372,0.041511,Spot
55,36.654652,15.142478,9.337685,4.47635,1.575108,-1.347864,-6.162585,10.412833,134.943695,-10.281144,19.189348,215.858658,38.585861,108.439743,15.282403,35.517807,-1.136845,0.939837,0.777312,0.007889,-0.021342,-0.000992,-0.006691,-0.002583,0.00752,-1.725038,5.3516,17.589457,0.73534,9.088515,1.068103,30.243778,-6.410873,-5.274029,0.144778,0.11971,0.086996,-0.000791,-0.000141,0.000004,0,-0,-0.061929,0.59888,0.303306,0.013887,0.217446,0.037634,Spot
